Investor_Id,first,IT,early,year
91166-59,0,1,1,2013
91294-66,1,0,0,2013
91434-07,0,1,1,2013
91436-95,1,0,1,2013
91464-76,1,1,1,2013
91610-83,1,0,1,2013
91701-10,1,0,1,2013
91885-24,0,0,0,2013
92005-57,1,0,1,2013
92105-83,0,1,0,2013
92242-81,0,1,1,2013
92361-88,1,0,1,2013
92744-20,0,0,1,2013
93149-02,0,1,1,2013
93196-09,0,1,0,2013
93224-08,1,0,1,2013
93316-78,1,0,1,2013
93383-56,0,1,1,2013
93445-84,0,1,1,2013
93456-82,0,1,1,2013
93460-15,1,0,1,2013
93520-99,1,1,1,2013
93803-95,0,0,0,2013
93814-75,0,0,1,2013
93950-20,1,1,1,2013
94090-15,0,0,1,2013
94166-65,0,0,1,2013
94801-06,1,0,1,2013
94876-75,1,0,1,2013
95034-70,1,0,1,2013
95392-81,1,0,1,2013
95532-94,1,1,0,2013
95533-93,0,0,0,2013
95650-84,1,0,1,2013
95663-89,0,0,1,2013
95709-61,0,0,0,2013
95904-46,1,0,1,2013
96060-25,0,0,0,2013
96302-71,0,0,1,2013
96312-43,0,1,1,2013
96644-53,1,1,1,2013
96654-88,0,1,1,2013
96767-11,0,0,0,2013
96973-39,0,1,0,2013
96988-60,1,1,1,2013
96993-64,1,0,1,2013
97118-92,0,0,1,2013
97123-06,1,0,1,2013
97149-88,1,1,0,2013
97185-52,1,1,0,2013
97196-86,0,0,1,2013
97202-35,0,0,0,2013
97312-42,0,0,1,2013
97318-54,0,0,0,2013
97350-67,1,0,1,2013
97403-59,0,0,1,2013
97547-32,0,0,0,2013
97631-20,0,0,1,2013
97639-57,0,0,1,2013
97664-68,0,1,1,2013
97812-91,0,0,1,2013
97872-49,0,1,1,2013
97873-30,1,0,0,2013
97899-13,0,0,1,2013
97945-84,0,0,1,2013
97948-81,1,0,1,2013
97995-43,0,1,1,2013
98013-52,0,0,1,2013
98022-70,0,0,0,2013
98047-09,1,0,1,2013
98099-92,0,1,1,2013
98160-76,0,1,1,2013
98210-98,0,0,0,2013
98229-16,1,0,1,2013
98350-75,0,0,1,2013
98475-76,1,0,0,2013
98634-70,0,0,1,2013
98677-81,0,0,1,2013
98741-89,0,1,0,2013
98783-56,0,1,0,2013
98807-14,1,0,1,2013
98866-36,0,1,1,2013
99092-80,0,0,1,2013
99190-54,0,0,1,2013
99192-52,0,0,1,2013
99242-83,0,1,0,2013
99281-35,0,0,1,2013
99361-27,0,0,1,2013
99400-69,0,0,0,2013
99401-05,0,0,0,2013
99405-64,0,1,1,2013
99435-88,1,1,0,2013
99443-53,0,1,1,2013
99555-94,1,1,1,2013
99756-10,0,1,0,2013
99814-78,1,0,1,2013
99815-50,1,0,1,2013
99895-87,1,1,1,2013
99932-05,0,1,1,2013
100016-92,0,0,1,2014
100035-19,0,0,1,2014
100104-13,0,0,0,2014
100105-93,0,0,0,2014
100143-46,1,1,1,2014
100153-81,0,0,1,2014
100193-86,0,0,0,2014
10020-07,0,0,0,2014
10022-14,0,1,0,2014
100236-79,1,0,1,2014
100247-86,1,0,1,2014
100273-15,1,1,1,2014
100296-28,0,1,0,2014
100338-31,0,1,1,2014
100357-12,0,1,1,2014
100464-85,1,0,1,2014
100470-79,0,0,1,2014
10052-20,0,1,0,2014
100534-78,0,0,0,2014
100552-51,1,0,1,2014
100554-04,1,1,1,2014
100564-30,0,0,1,2014
100575-55,0,0,1,2014
100582-75,0,0,1,2014
100582-93,0,1,1,2014
10060-57,0,1,0,2014
100624-51,1,0,1,2014
10068-04,0,1,0,2014
100690-93,0,0,1,2014
10070-83,0,1,0,2014
100761-31,0,0,0,2014
10077-85,0,1,0,2014
100778-23,1,1,1,2014
100823-50,0,1,1,2014
100881-19,0,0,1,2014
10095-31,0,0,0,2014
10102-42,0,1,0,2014
10103-41,0,0,0,2014
101074-96,1,0,1,2014
10109-26,0,0,0,2014
10123-03,0,1,1,2014
101274-94,0,0,0,2014
101275-48,0,0,0,2014
101329-57,0,0,1,2014
10133-20,0,1,1,2014
10134-73,0,1,1,2014
10135-81,0,1,0,2014
101363-86,0,1,1,2014
101389-42,0,1,1,2014
10139-41,0,1,1,2014
101405-89,0,0,1,2014
10146-16,0,1,0,2014
10155-07,1,0,0,2014
10156-69,0,1,0,2014
101626-39,0,0,1,2014
101670-94,0,0,1,2014
101748-16,0,1,1,2014
10181-17,0,0,0,2014
101903-14,0,1,1,2014
101913-94,0,0,1,2014
101921-50,0,1,1,2014
10195-75,0,1,0,2014
10215-55,0,0,1,2014
10215-64,0,0,0,2014
10215-73,0,0,0,2014
102158-83,0,1,1,2014
10228-51,0,0,1,2014
102285-10,0,1,1,2014
10230-94,0,1,0,2014
102354-67,1,1,1,2014
102376-36,0,0,0,2014
102386-26,0,0,1,2014
102408-85,0,1,0,2014
10241-02,0,0,1,2014
10242-91,0,0,0,2014
102425-68,0,0,1,2014
102431-26,1,0,0,2014
102473-47,1,0,1,2014
102476-98,0,1,1,2014
102495-16,0,0,1,2014
10271-98,0,1,0,2014
10281-70,1,0,1,2014
102848-59,0,0,1,2014
102889-27,0,0,1,2014
103211-47,0,0,1,2014
103272-40,0,0,1,2014
10335-25,0,0,0,2014
103429-54,1,0,1,2014
10344-70,1,1,1,2014
10346-14,0,0,0,2014
10353-97,0,1,1,2014
10357-03,0,1,1,2014
10364-77,0,1,1,2014
10365-13,1,0,1,2014
10367-47,0,0,0,2014
10381-24,0,0,1,2014
10382-41,0,1,0,2014
103873-06,0,1,1,2014
10388-53,0,0,1,2014
103947-94,0,0,1,2014
10398-70,0,0,0,2014
10401-94,1,0,1,2014
104041-09,0,1,1,2014
10405-45,0,0,0,2014
104056-30,1,0,1,2014
10411-93,0,0,1,2014
104124-16,0,1,1,2014
104140-63,0,1,1,2014
104156-02,0,1,1,2014
10416-88,0,0,1,2014
10420-66,0,0,1,2014
104398-93,0,1,1,2014
10446-40,0,0,0,2014
104493-70,0,0,0,2014
104549-23,0,0,0,2014
10458-73,0,0,0,2014
104637-97,0,1,1,2014
104667-94,0,1,1,2014
104710-42,0,0,1,2014
104719-60,0,0,1,2014
104730-94,0,0,1,2014
104749-57,0,0,1,2014
104840-56,1,0,1,2014
10521-46,0,1,0,2014
10522-18,0,0,0,2014
10524-79,1,0,0,2014
10532-80,0,0,1,2014
105325-75,0,1,1,2014
105535-18,0,1,1,2014
10557-73,0,0,1,2014
105592-96,0,1,0,2014
10560-70,0,1,1,2014
10563-22,1,0,0,2014
105772-42,1,0,1,2014
10581-22,0,0,0,2014
105830-38,0,0,1,2014
105833-35,0,0,1,2014
105833-44,0,0,1,2014
10594-72,1,1,1,2014
10602-46,0,0,0,2014
10615-60,0,1,1,2014
10618-12,0,1,1,2014
10630-27,0,1,1,2014
10634-77,0,1,1,2014
10639-63,0,0,1,2014
10640-26,1,0,0,2014
106542-10,0,1,1,2014
10660-69,0,1,0,2014
10666-90,0,0,0,2014
106705-63,0,0,1,2014
106712-83,0,1,1,2014
106738-30,0,1,1,2014
106769-89,0,1,1,2014
106771-51,0,1,1,2014
106807-51,0,1,0,2014
106900-39,0,0,0,2014
106930-45,1,1,1,2014
107105-14,0,1,1,2014
107119-54,0,0,0,2014
10722-16,0,0,0,2014
107272-72,0,1,1,2014
107321-14,0,0,1,2014
107422-39,0,1,1,2014
10745-11,0,1,0,2014
107450-56,1,0,1,2014
107502-22,0,0,1,2014
107510-32,0,1,1,2014
10754-47,0,0,0,2014
107627-50,0,1,0,2014
107651-71,0,1,1,2014
107676-19,0,1,1,2014
107847-10,0,0,1,2014
107877-25,0,0,1,2014
107883-55,0,0,1,2014
107903-44,0,0,1,2014
10791-55,0,0,0,2014
107925-94,0,1,1,2014
107958-25,0,1,1,2014
107979-40,1,0,1,2014
108039-79,0,1,1,2014
108041-14,0,1,0,2014
108086-05,0,0,1,2014
108143-92,0,0,1,2014
108154-72,0,0,0,2014
108166-06,1,1,1,2014
108201-97,0,0,1,2014
108240-76,0,1,1,2014
108253-18,0,0,1,2014
108299-26,0,1,1,2014
108319-78,1,1,1,2014
108358-57,0,1,0,2014
10836-19,0,1,0,2014
10845-37,1,0,1,2014
108601-48,1,0,0,2014
10883-44,1,0,1,2014
10884-34,0,0,1,2014
10884-43,1,0,1,2014
108904-69,0,1,0,2014
108978-22,0,1,0,2014
10905-04,0,0,1,2014
109096-93,0,0,1,2014
10914-67,0,0,0,2014
109237-69,0,0,0,2014
109242-37,1,1,1,2014
109318-06,1,1,1,2014
109332-64,0,0,0,2014
109340-20,0,1,0,2014
109408-06,1,1,1,2014
109436-50,0,1,1,2014
109457-56,0,1,1,2014
10948-78,1,0,0,2014
109500-58,0,0,1,2014
109515-61,0,0,1,2014
109521-55,1,0,1,2014
109555-66,0,0,1,2014
109557-10,0,0,1,2014
109571-95,1,1,1,2014
109607-41,0,1,1,2014
109608-22,1,1,1,2014
109611-01,0,0,1,2014
109665-10,0,0,0,2014
109665-46,1,1,1,2014
109674-37,0,0,1,2014
109709-74,1,1,1,2014
109844-83,0,0,1,2014
10985-23,0,1,0,2014
109862-02,1,0,1,2014
109878-85,0,0,1,2014
109898-74,0,0,1,2014
11000-08,0,1,0,2014
11013-76,0,1,1,2014
110172-79,1,0,1,2014
110230-39,0,1,1,2014
110264-68,0,1,1,2014
11028-16,0,0,0,2014
110331-10,0,1,1,2014
110338-21,1,0,1,2014
11037-07,0,0,1,2014
110390-41,0,0,1,2014
11054-35,1,0,1,2014
11065-87,1,1,1,2014
110738-89,1,1,1,2014
110765-62,0,1,1,2014
11077-21,1,1,1,2014
11077-39,0,0,0,2014
110858-14,1,0,1,2014
110861-11,0,0,0,2014
110878-48,0,0,1,2014
110937-70,0,0,1,2014
110951-92,0,1,1,2014
110953-00,0,0,1,2014
110966-59,0,0,1,2014
11097-01,0,0,1,2014
111000-25,0,0,1,2014
11104-03,0,0,1,2014
11104-57,1,0,0,2014
11104-66,0,0,0,2014
11104-84,0,1,1,2014
11104-93,1,1,1,2014
11105-29,0,1,1,2014
11105-38,0,1,0,2014
11105-65,0,1,1,2014
11105-74,0,1,1,2014
11106-01,0,1,0,2014
11106-19,0,1,1,2014
11106-73,0,1,1,2014
11106-82,0,0,1,2014
11107-45,0,1,1,2014
11107-72,0,1,1,2014
11107-90,0,1,0,2014
11108-17,0,1,1,2014
11108-44,0,0,0,2014
11108-80,0,1,1,2014
11108-89,0,0,1,2014
11108-98,0,0,0,2014
11109-61,0,1,0,2014
11110-06,0,1,1,2014
11110-15,0,0,0,2014
11110-24,0,1,1,2014
11110-33,0,0,0,2014
11110-42,1,0,0,2014
11110-60,0,0,0,2014
11110-69,0,1,0,2014
11110-78,0,0,1,2014
11110-87,0,0,0,2014
11110-96,0,1,1,2014
11111-05,0,0,0,2014
11111-23,0,1,0,2014
11111-41,0,0,1,2014
11111-59,0,1,1,2014
11111-68,0,0,1,2014
11111-86,0,1,1,2014
11111-95,0,0,0,2014
11112-31,0,1,0,2014
11112-58,0,1,1,2014
11112-67,0,1,1,2014
11113-03,0,0,1,2014
11113-84,0,0,0,2014
11114-11,0,0,0,2014
11114-38,0,1,0,2014
11114-47,0,0,1,2014
11114-56,0,1,1,2014
11114-65,0,0,0,2014
11114-74,0,1,0,2014
11114-92,0,1,0,2014
111146-41,1,0,1,2014
11115-01,0,0,0,2014
11115-19,0,0,1,2014
11115-28,0,0,1,2014
11115-46,0,1,1,2014
11115-64,0,1,1,2014
11115-73,0,1,1,2014
11116-09,0,1,1,2014
11117-08,0,1,1,2014
11117-44,0,1,0,2014
11117-62,0,0,0,2014
111171-61,0,0,1,2014
11118-25,1,0,0,2014
11118-79,0,0,0,2014
11118-97,0,1,0,2014
11119-15,0,1,1,2014
11119-42,0,1,1,2014
11119-69,0,0,0,2014
11120-32,0,0,0,2014
11120-41,0,0,0,2014
11120-59,0,0,1,2014
11120-68,0,0,1,2014
11120-77,0,0,0,2014
11121-13,1,0,1,2014
11121-49,0,1,0,2014
11121-67,0,0,1,2014
11121-76,0,0,0,2014
11121-85,0,0,0,2014
11121-94,0,0,1,2014
11122-12,0,0,1,2014
11122-21,0,1,1,2014
11122-30,0,1,0,2014
11122-39,0,0,1,2014
11122-48,0,1,1,2014
11123-20,0,1,1,2014
11123-38,0,1,0,2014
111239-65,1,1,1,2014
11124-01,0,0,1,2014
11124-19,0,0,0,2014
11124-28,0,1,1,2014
11124-46,0,1,0,2014
11124-64,0,1,1,2014
11124-91,0,0,1,2014
111244-60,0,0,0,2014
11125-00,0,0,0,2014
11125-18,0,0,1,2014
11125-45,0,0,1,2014
11125-99,0,0,0,2014
111257-20,0,1,1,2014
11126-17,0,1,1,2014
11126-62,0,1,0,2014
11126-80,0,1,1,2014
11126-89,0,0,0,2014
11127-07,0,1,1,2014
11127-16,1,1,0,2014
11127-25,0,1,1,2014
11127-34,1,0,1,2014
11127-79,0,0,0,2014
11127-88,0,1,0,2014
11128-06,0,1,1,2014
11128-33,0,0,0,2014
11128-42,0,0,0,2014
11128-60,0,0,0,2014
11128-69,0,1,1,2014
111283-03,1,1,1,2014
11129-23,0,1,0,2014
11129-32,1,1,1,2014
11129-41,0,0,1,2014
11129-59,0,1,1,2014
11129-86,0,1,0,2014
11130-04,1,1,0,2014
11131-03,0,1,0,2014
11131-57,0,0,1,2014
11131-93,0,0,1,2014
11132-20,0,0,1,2014
11132-38,0,1,1,2014
11132-47,0,0,1,2014
11132-92,0,0,0,2014
111325-87,1,1,1,2014
11133-01,0,1,1,2014
11133-37,0,0,1,2014
11134-81,0,0,1,2014
11135-08,0,0,1,2014
11135-17,0,0,1,2014
11135-26,0,1,1,2014
11135-35,0,0,0,2014
11135-62,0,1,1,2014
11135-71,0,0,1,2014
111357-01,0,1,1,2014
11136-16,0,1,1,2014
11136-34,0,0,1,2014
11136-61,0,1,0,2014
11136-97,0,1,1,2014
11137-51,1,1,1,2014
11137-69,0,1,0,2014
11137-87,0,0,1,2014
11138-68,0,0,1,2014
11138-77,0,1,1,2014
11138-86,0,1,0,2014
11139-04,0,0,0,2014
11139-13,0,0,0,2014
111395-26,0,0,1,2014
11140-03,0,0,1,2014
11140-12,0,0,1,2014
11140-30,0,0,0,2014
11140-75,1,0,1,2014
11140-93,0,0,0,2014
11141-11,0,0,1,2014
11141-38,0,1,1,2014
11141-56,0,0,0,2014
11141-65,0,0,1,2014
11142-19,0,1,1,2014
11142-28,0,1,0,2014
11142-73,0,1,0,2014
11142-91,0,1,1,2014
11143-27,0,1,0,2014
11143-54,0,1,1,2014
11144-35,0,0,0,2014
11145-52,0,0,1,2014
11146-33,0,1,1,2014
11146-42,0,0,0,2014
11147-05,0,0,1,2014
11147-50,0,0,1,2014
11147-68,0,0,1,2014
11147-77,0,1,1,2014
11147-95,0,0,0,2014
111478-51,0,1,1,2014
11148-04,0,1,0,2014
11148-13,0,0,0,2014
11148-67,0,1,0,2014
11148-94,0,0,1,2014
11149-03,0,0,0,2014
11149-21,0,0,0,2014
11149-30,0,0,0,2014
11149-93,0,0,0,2014
111498-04,1,1,1,2014
11150-11,0,1,1,2014
11150-29,0,1,1,2014
11150-83,1,0,1,2014
111504-79,0,0,0,2014
111506-59,0,0,1,2014
11151-28,0,0,0,2014
11151-91,0,0,0,2014
11152-27,1,0,1,2014
111526-12,0,1,1,2014
11153-44,0,0,0,2014
11153-71,0,0,0,2014
11153-98,0,0,1,2014
11154-25,0,0,0,2014
11154-43,0,0,1,2014
11154-70,0,1,1,2014
11155-42,0,1,0,2014
11155-51,0,0,1,2014
11155-87,0,1,1,2014
111551-05,0,0,1,2014
111551-41,0,0,0,2014
111559-51,0,1,1,2014
11156-14,0,1,1,2014
11156-32,0,0,1,2014
11156-41,0,0,1,2014
11156-50,0,0,0,2014
11156-68,0,1,0,2014
11156-77,0,1,0,2014
11156-95,0,1,0,2014
11157-04,0,1,0,2014
11157-58,0,1,0,2014
11157-76,0,1,1,2014
11157-94,0,0,0,2014
11158-30,0,1,0,2014
11158-39,0,0,0,2014
11158-48,0,0,0,2014
11158-57,0,0,0,2014
11158-84,0,1,0,2014
11159-29,0,1,1,2014
11159-74,0,0,1,2014
11159-83,0,1,0,2014
11160-10,0,0,0,2014
11160-28,0,1,0,2014
11160-37,0,1,0,2014
11160-55,0,0,0,2014
11160-91,0,1,1,2014
11161-27,0,0,0,2014
11161-36,0,0,0,2014
11161-54,0,0,0,2014
11161-90,0,0,1,2014
11162-08,0,0,0,2014
11162-17,0,1,0,2014
11162-44,0,0,0,2014
11162-53,0,0,0,2014
11163-52,0,0,0,2014
11163-70,0,0,1,2014
11163-88,0,0,1,2014
11164-33,0,1,0,2014
11164-78,0,1,0,2014
11165-05,0,1,1,2014
11165-23,0,0,1,2014
11165-50,0,1,1,2014
11165-59,0,1,0,2014
11165-68,0,1,0,2014
11165-86,0,1,1,2014
11166-31,0,1,1,2014
11166-40,1,1,1,2014
11166-49,0,1,1,2014
11166-58,0,1,1,2014
11166-67,0,0,1,2014
11166-76,0,1,1,2014
11167-03,0,1,1,2014
11167-93,0,0,1,2014
11168-02,0,1,0,2014
11168-38,0,0,0,2014
11168-47,1,0,1,2014
11168-92,0,0,0,2014
11169-28,0,0,1,2014
11169-46,0,1,0,2014
11169-73,0,0,0,2014
11169-91,0,1,1,2014
11170-00,0,1,1,2014
11170-09,0,1,1,2014
11170-36,0,0,1,2014
11170-63,0,1,1,2014
11170-72,0,1,0,2014
11170-81,0,1,0,2014
111703-06,1,0,1,2014
11171-08,0,0,1,2014
11171-17,0,0,0,2014
11171-26,0,0,1,2014
11171-35,0,1,0,2014
11171-44,0,1,0,2014
11171-53,0,0,1,2014
111715-57,0,0,1,2014
11172-25,1,0,0,2014
11172-43,0,1,0,2014
11172-61,0,1,0,2014
11172-70,0,1,0,2014
11173-42,0,0,1,2014
11173-51,0,0,0,2014
11173-60,0,1,0,2014
11173-78,0,1,1,2014
11174-14,0,0,1,2014
11174-32,0,0,0,2014
11174-77,0,1,0,2014
11175-13,0,1,1,2014
11175-49,0,1,1,2014
11175-76,0,0,0,2014
11175-94,0,0,0,2014
11176-39,0,0,0,2014
11176-84,0,1,0,2014
11177-02,0,0,0,2014
11177-11,0,0,1,2014
11177-20,0,0,0,2014
11178-19,0,0,0,2014
11178-46,0,1,1,2014
11178-82,0,0,1,2014
11178-91,0,1,0,2014
11179-00,0,1,0,2014
11179-09,0,1,1,2014
11179-63,1,0,1,2014
11179-81,0,0,0,2014
11179-90,0,1,0,2014
11179-99,0,0,0,2014
11181-34,0,1,0,2014
11181-43,0,0,0,2014
11181-70,0,1,0,2014
11181-79,0,1,0,2014
11182-24,0,1,1,2014
11182-96,0,0,0,2014
11183-32,0,0,1,2014
11183-50,0,1,0,2014
11183-68,0,1,0,2014
11183-95,0,0,1,2014
11184-40,0,1,0,2014
11184-49,0,1,0,2014
11184-67,0,1,0,2014
11184-85,0,1,1,2014
11185-12,1,0,0,2014
11185-84,0,0,1,2014
11186-20,0,0,1,2014
11186-29,1,0,1,2014
11186-83,0,1,0,2014
11186-92,1,1,0,2014
11187-01,0,0,1,2014
11187-73,1,0,1,2014
11187-82,0,0,1,2014
11188-27,0,1,0,2014
11188-63,0,0,1,2014
11188-72,1,0,0,2014
11189-35,0,1,0,2014
11189-44,0,1,1,2014
11190-25,0,0,0,2014
11190-70,0,0,1,2014
111901-42,1,0,1,2014
11191-42,0,1,1,2014
11191-87,0,0,1,2014
11191-96,0,1,1,2014
11192-14,0,0,0,2014
11192-41,0,0,1,2014
11192-59,0,1,1,2014
11192-68,0,0,1,2014
11193-13,0,1,0,2014
11193-40,0,1,1,2014
11193-49,0,0,0,2014
11193-76,0,0,0,2014
111936-88,1,0,1,2014
11194-03,0,1,1,2014
11194-12,0,0,0,2014
11194-30,0,0,0,2014
11194-39,1,0,1,2014
11194-48,0,1,0,2014
11195-56,0,0,0,2014
11195-65,0,1,0,2014
11196-10,0,1,0,2014
11196-19,0,1,0,2014
11196-28,0,1,1,2014
11196-73,1,0,1,2014
11196-82,0,0,0,2014
11197-00,0,1,1,2014
11197-45,0,0,1,2014
11197-54,0,1,0,2014
11197-81,0,0,1,2014
11197-90,0,0,0,2014
11198-35,0,1,1,2014
11198-62,0,0,0,2014
11198-71,0,0,1,2014
11198-98,1,0,1,2014
11199-16,0,1,1,2014
11199-79,0,1,1,2014
11199-97,0,1,0,2014
11200-42,0,0,1,2014
11200-69,0,1,0,2014
11200-78,0,1,0,2014
11201-23,0,1,0,2014
11201-59,0,0,1,2014
11201-68,0,1,0,2014
11201-77,0,1,0,2014
11201-95,0,1,1,2014
112012-48,0,0,1,2014
112019-23,0,0,1,2014
11202-04,0,1,1,2014
11203-03,0,1,1,2014
11203-21,0,1,0,2014
11203-30,0,1,1,2014
11204-20,0,0,1,2014
11204-29,0,1,1,2014
11204-83,0,0,1,2014
11205-64,0,1,0,2014
11205-82,0,0,0,2014
11205-91,0,0,0,2014
11206-54,0,1,1,2014
11207-17,0,0,0,2014
11207-44,0,0,0,2014
11207-89,0,0,0,2014
11208-07,0,0,1,2014
11208-16,0,0,0,2014
11208-34,0,0,1,2014
11208-43,0,0,1,2014
11208-70,0,1,0,2014
11208-79,0,0,0,2014
11208-88,0,0,0,2014
11209-42,0,0,1,2014
11209-51,0,0,1,2014
11209-60,0,0,1,2014
11210-14,0,0,0,2014
11210-32,0,0,0,2014
11210-41,0,1,1,2014
11210-59,0,1,0,2014
11210-86,1,0,1,2014
11210-95,0,0,1,2014
11211-22,0,0,1,2014
11211-40,0,1,0,2014
11211-76,0,0,1,2014
11211-94,0,1,0,2014
112118-50,0,0,0,2014
11212-12,0,0,0,2014
11212-21,0,1,0,2014
11212-66,0,1,0,2014
11213-74,0,1,0,2014
11213-92,0,1,1,2014
11214-01,0,1,0,2014
11214-19,0,1,0,2014
11214-82,0,1,0,2014
11215-18,0,1,0,2014
11215-27,0,0,1,2014
11215-36,0,1,1,2014
11215-54,0,1,1,2014
11215-63,0,0,1,2014
11215-72,1,1,1,2014
11216-08,1,0,1,2014
11216-26,0,1,1,2014
11216-53,0,0,1,2014
11216-62,0,1,0,2014
11216-80,0,1,0,2014
11216-98,0,0,1,2014
11217-25,0,0,0,2014
11217-61,0,0,0,2014
11218-24,0,0,0,2014
11218-42,0,1,1,2014
11218-51,0,0,1,2014
11218-69,0,0,0,2014
11218-78,0,1,1,2014
11219-05,0,0,1,2014
11219-14,0,1,0,2014
11219-23,0,1,0,2014
11219-77,0,0,0,2014
11220-04,0,0,0,2014
11220-22,0,0,0,2014
11220-31,0,1,1,2014
11220-67,0,0,0,2014
11220-94,0,0,0,2014
11221-66,0,1,1,2014
11221-93,0,1,1,2014
11222-02,0,0,1,2014
11222-11,0,1,0,2014
11222-20,0,0,1,2014
11222-74,0,1,0,2014
11222-83,0,1,1,2014
11222-92,0,1,1,2014
11223-19,0,1,1,2014
11223-28,0,1,0,2014
11223-37,0,1,0,2014
11223-55,0,0,0,2014
11223-64,0,1,0,2014
11224-09,0,0,1,2014
11224-18,0,1,1,2014
11224-45,0,1,0,2014
11224-99,0,0,0,2014
11225-44,0,0,1,2014
11226-16,0,1,1,2014
11226-25,0,1,0,2014
11226-34,0,0,0,2014
11226-52,0,0,0,2014
11226-79,0,0,0,2014
11226-88,0,0,1,2014
11227-06,0,0,0,2014
11227-33,0,0,0,2014
11227-51,0,1,0,2014
11227-60,0,0,1,2014
11228-14,0,1,0,2014
11228-23,0,1,1,2014
11228-32,1,0,0,2014
11228-50,0,0,1,2014
11228-95,0,0,0,2014
11229-04,0,0,1,2014
11229-85,0,1,1,2014
11230-12,0,1,1,2014
11230-30,0,1,1,2014
11230-66,0,1,0,2014
11230-93,0,1,1,2014
112300-21,0,0,0,2014
11231-38,1,0,1,2014
11231-92,0,1,0,2014
11232-10,0,0,1,2014
11232-55,0,1,0,2014
11232-91,0,1,1,2014
11233-72,0,1,0,2014
11234-17,0,0,0,2014
11234-26,0,0,0,2014
11234-35,0,1,0,2014
11234-53,0,0,1,2014
11235-16,0,0,0,2014
11235-70,0,0,1,2014
11236-15,0,1,0,2014
11237-14,0,0,1,2014
11237-23,0,0,0,2014
11237-32,0,1,0,2014
11237-41,0,1,0,2014
11237-50,0,1,1,2014
11237-59,1,0,1,2014
11237-68,0,0,1,2014
11237-95,0,1,0,2014
11238-04,0,0,0,2014
11238-49,0,0,1,2014
11238-76,0,0,1,2014
112386-79,1,0,1,2014
11239-12,0,1,0,2014
11239-48,1,0,1,2014
11239-93,1,0,1,2014
11240-02,0,1,1,2014
11240-38,0,0,0,2014
11240-47,0,1,0,2014
11240-92,0,0,0,2014
11241-19,0,1,1,2014
11241-55,0,0,0,2014
11241-73,0,0,0,2014
11241-82,0,0,0,2014
11241-91,0,1,0,2014
11242-18,0,0,0,2014
11242-27,0,1,0,2014
11242-54,0,1,0,2014
11242-63,0,0,1,2014
11243-89,0,1,1,2014
11244-34,1,0,1,2014
11244-52,0,1,0,2014
11244-70,0,1,0,2014
11244-97,0,0,1,2014
11246-14,0,1,0,2014
11246-41,0,0,0,2014
11246-68,0,1,0,2014
11246-86,0,1,1,2014
112468-51,0,0,1,2014
11247-13,0,1,1,2014
11247-22,0,0,0,2014
11247-40,0,0,0,2014
11247-67,0,0,1,2014
11247-85,0,1,0,2014
11247-94,0,0,1,2014
11248-12,1,1,1,2014
11248-21,0,1,1,2014
11248-57,0,0,0,2014
11248-84,0,0,0,2014
11248-93,0,0,0,2014
11249-47,0,0,0,2014
11250-10,0,0,1,2014
11250-19,0,1,0,2014
11250-28,0,0,1,2014
11250-82,0,1,0,2014
11250-91,0,0,1,2014
11251-09,0,0,1,2014
11251-18,0,0,1,2014
11251-27,0,1,0,2014
11251-45,0,1,1,2014
11251-81,0,0,1,2014
11252-17,1,0,0,2014
11252-26,0,1,0,2014
11252-44,0,0,0,2014
11252-80,0,0,1,2014
11252-98,0,0,0,2014
11253-16,0,1,1,2014
11253-25,0,1,1,2014
11253-34,0,1,1,2014
11253-52,0,1,1,2014
11253-70,0,1,0,2014
11253-79,0,0,0,2014
11253-88,0,0,0,2014
11254-15,0,0,1,2014
11254-42,0,1,1,2014
11254-69,0,0,0,2014
11254-96,0,0,1,2014
11255-50,0,1,0,2014
11255-59,0,1,1,2014
11255-77,0,0,1,2014
11256-04,0,1,0,2014
11256-40,0,0,0,2014
11256-76,0,0,1,2014
11257-57,0,1,0,2014
11258-29,0,0,0,2014
11258-38,0,1,1,2014
11258-56,0,1,1,2014
11258-74,0,1,1,2014
11258-83,0,1,0,2014
11259-28,0,1,0,2014
11259-64,0,1,0,2014
11259-73,0,0,0,2014
11259-82,0,0,1,2014
11259-91,0,0,0,2014
11260-09,0,0,1,2014
11260-18,1,0,0,2014
11260-27,0,0,0,2014
11260-45,0,1,1,2014
11260-63,0,1,0,2014
11261-08,1,1,1,2014
11261-35,0,0,1,2014
11261-44,0,0,0,2014
11261-53,0,0,1,2014
11261-71,0,0,0,2014
11261-80,0,0,0,2014
11261-89,0,1,0,2014
11261-98,0,0,0,2014
11262-25,0,1,1,2014
11262-52,0,0,1,2014
11262-79,0,0,1,2014
11262-88,0,1,1,2014
11263-15,0,1,0,2014
11263-24,0,0,0,2014
11263-42,0,1,1,2014
11263-51,0,0,0,2014
11263-60,1,0,1,2014
11263-87,0,1,1,2014
11263-96,0,1,1,2014
11264-05,0,1,1,2014
11264-59,0,1,0,2014
11264-68,0,0,1,2014
11264-86,0,1,0,2014
11265-13,0,0,1,2014
11265-22,0,0,0,2014
11265-31,0,1,1,2014
11265-49,0,1,0,2014
11265-58,0,1,0,2014
11265-94,0,1,0,2014
112652-02,1,1,1,2014
11266-03,0,0,0,2014
11266-30,0,0,0,2014
11266-39,0,0,1,2014
11266-84,0,0,0,2014
11267-11,0,1,0,2014
