Investor_Id,hhi,year
11193-76,0.3888888888888889,2002
11194-03,0.625,2002
11194-12,0.12757201646090535,2002
11194-30,0.17355371900826444,2002
11194-39,1,2002
11194-48,0.28,2002
11195-65,0.24000000000000002,2002
11196-10,0.375,2002
11196-19,1,2002
11196-28,0.12396694214876033,2002
11196-73,0.3333333333333333,2002
11196-82,1,2002
11197-00,0.16666666666666669,2002
11197-54,1,2002
11197-81,0.33333333333333337,2002
11197-90,0.25,2002
11198-62,0.375,2002
11199-16,1,2002
11199-79,0.11111111111111113,2002
11199-97,1,2002
11200-69,0.375,2002
11200-78,0.5555555555555556,2002
11201-23,0.5,2002
11201-59,0.10726643598615918,2002
11201-68,0.3333333333333333,2002
11201-77,0.20000000000000004,2002
11201-95,0.3600000000000001,2002
11203-03,0.5,2002
11203-21,0.2222222222222222,2002
11203-30,0.375,2002
11204-29,1,2002
11204-83,0.375,2002
11205-64,0.0754458161865569,2002
11205-82,0.5,2002
11205-91,0.5,2002
11206-54,0.18367346938775508,2002
11207-17,0.21875,2002
11207-44,0.24000000000000005,2002
11207-89,0.2970521541950113,2002
11208-07,0.20570749108204517,2002
11208-16,0.18367346938775508,2002
11208-34,0.28,2002
11208-70,1,2002
11208-79,0.125,2002
11208-88,1,2002
11209-15,1,2002
11209-42,0.5,2002
11209-96,1,2002
11210-32,0.09000000000000002,2002
11210-41,1,2002
11210-59,0.5,2002
11210-95,1,2002
11211-40,0.06222222222222222,2002
11211-94,0.2231404958677686,2002
11212-21,0.375,2002
11212-66,0.3333333333333333,2002
11213-74,0.16666666666666666,2002
11213-92,0.12396694214876033,2002
11214-01,0.5,2002
11214-19,0.28,2002
11214-82,0.08081632653061224,2002
11215-18,1,2002
11215-36,0.18367346938775508,2002
11215-54,0.15625,2002
11215-63,0.5,2002
11215-72,1,2002
11216-26,0.5,2002
11216-62,1,2002
11216-80,0.2653061224489796,2002
11216-98,0.21893491124260359,2002
11217-25,0.375,2002
11217-61,0.16049382716049382,2002
11218-24,0.25,2002
11218-42,0.5,2002
11218-51,1,2002
11218-69,1,2002
11218-78,0.0729783037475345,2002
11219-05,1,2002
11219-14,0.28,2002
11219-23,0.06995884773662549,2002
11219-77,0.28,2002
11220-04,0.13494809688581313,2002
11220-22,0.10339506172839509,2002
11220-31,0.2071005917159764,2002
11221-66,1,2002
11221-93,0.28,2002
11222-02,0.5,2002
11222-11,0.15625,2002
11222-56,1,2002
11222-74,1,2002
11222-83,0.3333333333333333,2002
11222-92,0.3333333333333333,2002
11223-19,0.5,2002
11223-37,0.14000000000000004,2002
11223-55,0.3333333333333333,2002
11223-64,0.5555555555555556,2002
11224-18,0.13609467455621305,2002
11224-45,0.10059171597633138,2002
11224-99,1,2002
11225-89,1,2002
11226-16,0.375,2002
11226-25,0.08641975308641975,2002
11226-34,0.5,2002
11226-52,0.2777777777777778,2002
11226-79,1,2002
11227-06,0.5,2002
11227-33,0.3333333333333333,2002
11227-51,1,2002
11228-14,1,2002
11228-23,0.3600000000000001,2002
11228-32,0.5,2002
11228-50,0.048304498269896176,2002
11228-95,0.3333333333333333,2002
11229-85,0.11458333333333333,2002
11229-94,1,2002
11230-12,0.5555555555555556,2002
11230-30,0.19444444444444445,2002
11230-66,0.25,2002
11230-93,0.15702479338842976,2002
11231-92,0.3333333333333333,2002
11232-10,1,2002
11232-55,0.25,2002
11232-91,0.5,2002
11233-72,0.22222222222222227,2002
11234-17,0.30578512396694213,2002
11234-26,0.2653061224489796,2002
11234-35,0.14285714285714285,2002
11235-16,0.25,2002
11235-70,0.375,2002
11236-15,0.3333333333333333,2002
11237-14,0.23966942148760328,2002
11237-23,0.18518518518518517,2002
11237-32,0.18367346938775508,2002
11237-41,0.25,2002
11237-50,0.08641975308641972,2002
11237-68,0.14049586776859505,2002
11237-95,0.05142332415059687,2002
11238-49,1,2002
11239-12,0.44000000000000006,2002
11239-48,0.5555555555555556,2002
11239-93,0.5,2002
11240-02,0.5,2002
11240-38,1,2002
11240-47,0.08916323731138544,2002
11240-92,0.3600000000000001,2002
11241-19,1,2002
11241-55,1,2002
11241-73,1,2002
11241-82,0.2949245541838134,2002
11241-91,0.18367346938775508,2002
11242-18,0.20661157024793386,2002
11242-27,0.18367346938775508,2002
11242-54,0.10204081632653063,2002
11242-81,1,2002
11243-89,0.140495867768595,2002
11244-52,0.12000000000000005,2002
11244-70,1,2002
11246-14,0.20000000000000004,2002
11246-68,0.5555555555555556,2002
11246-86,1,2002
11247-13,0.18055555555555555,2002
11247-40,0.13580246913580246,2002
11247-67,0.5,2002
11247-85,1,2002
11247-94,1,2002
11248-12,0.5,2002
11248-21,0.0820451843043995,2002
11248-84,1,2002
11248-93,0.375,2002
11249-47,0.25,2002
11250-10,0.5,2002
11250-82,0.20000000000000004,2002
11250-91,0.2777777777777778,2002
11251-09,0.16666666666666669,2002
11251-18,0.625,2002
11251-27,0.1875,2002
11251-45,0.11418685121107267,2002
11251-81,0.03736785572954943,2002
11252-17,1,2002
11252-26,0.5,2002
11252-44,0.1875,2002
11252-80,0.2222222222222222,2002
11253-16,0.3333333333333333,2002
11253-25,0.26530612244897955,2002
11253-34,1,2002
11253-52,0.5,2002
11253-70,0.2222222222222222,2002
11253-79,1,2002
11253-88,1,2002
11254-15,0.3600000000000001,2002
11254-24,1,2002
11254-96,1,2002
11255-50,1,2002
11255-59,0.15702479338842976,2002
11255-77,1,2002
11256-04,0.5,2002
11256-40,0.1523545706371191,2002
11257-57,0.3600000000000001,2002
11258-29,0.625,2002
11258-38,0.09155766944114149,2002
11258-56,0.16666666666666669,2002
11258-74,0.5,2002
11258-83,0.08650519031141869,2002
11259-28,0.15702479338842976,2002
11259-64,0.19526627218934914,2002
11259-73,0.28,2002
11259-82,1,2002
11259-91,0.20000000000000004,2002
11260-18,0.5,2002
11260-27,0.2222222222222222,2002
11260-63,0.20000000000000004,2002
11261-35,0.3333333333333333,2002
11261-44,0.5,2002
11261-71,0.14000000000000004,2002
11261-80,1,2002
11261-89,0.14049586776859505,2002
11261-98,0.10059171597633138,2002
11262-52,0.10493827160493827,2002
11262-88,0.12345679012345678,2002
11263-15,1,2002
11263-24,0.375,2002
11263-42,0.2222222222222222,2002
11263-51,0.22448979591836732,2002
11263-60,0.5,2002
11263-87,1,2002
11264-05,1,2002
11264-59,0.5,2002
11264-68,1,2002
11265-13,0.17479191438763378,2002
11265-31,0.3333333333333333,2002
11265-49,0.5,2002
11265-58,1,2002
11265-94,0.3333333333333333,2002
11266-03,0.20000000000000004,2002
11266-30,1,2002
11266-39,1,2002
11266-84,0.09917355371900824,2002
11267-11,0.1875,2002
11267-29,1,2002
11267-47,0.20000000000000004,2002
11268-19,0.5,2002
11268-55,0.15306122448979592,2002
11268-64,0.28,2002
11268-82,0.5555555555555556,2002
11269-99,0.16666666666666669,2002
11270-08,1,2002
11270-26,1,2002
11270-53,1,2002
11270-71,0.46875,2002
11271-16,0.3600000000000001,2002
11271-79,0.3600000000000001,2002
11272-15,0.25,2002
11272-42,0.5,2002
11272-78,0.18367346938775508,2002
11272-96,0.20710059171597633,2002
11273-59,1,2002
11273-86,0.5555555555555556,2002
11273-95,1,2002
11274-04,0.05817174515235458,2002
11274-22,0.07050173010380627,2002
11274-40,0.2222222222222222,2002
11274-58,0.5555555555555556,2002
11274-76,1,2002
11275-03,0.19008264462809918,2002
11275-12,1,2002
11275-75,0.3333333333333333,2002
112751-92,0.5,2002
11276-29,0.375,2002
11276-38,0.22222222222222227,2002
11276-65,0.091796875,2002
11277-37,0.3055555555555556,2002
11277-46,0.2,2002
11277-55,0.5,2002
11278-00,0.5,2002
11278-09,1,2002
11278-18,1,2002
11278-36,0.15625,2002
11278-45,0.18367346938775508,2002
11279-71,0.17355371900826444,2002
11279-80,0.22222222222222227,2002
11280-25,0.5,2002
11280-70,0.5,2002
11281-06,0.07372400756143666,2002
11281-24,0.3372781065088757,2002
11281-33,0.2777777777777778,2002
11282-32,0.375,2002
11282-68,0.20000000000000004,2002
11282-77,0.25,2002
11283-94,0.14049586776859505,2002
11284-48,1,2002
11284-93,0.5,2002
11285-02,1,2002
11285-11,0.25,2002
11285-20,0.5,2002
11286-01,0.3333333333333333,2002
11286-73,0.375,2002
11287-27,0.5,2002
11287-45,0.5,2002
11287-63,0.5,2002
11288-17,0.13305898491083676,2002
11288-71,0.25,2002
11288-89,1,2002
11288-98,0.26530612244897955,2002
11289-07,0.19008264462809918,2002
11289-25,0.25,2002
11289-79,0.5,2002
11290-51,0.08677685950413222,2002
11290-78,0.30555555555555547,2002
11290-96,0.1875,2002
11291-32,0.22222222222222227,2002
11291-68,1,2002
11292-04,1,2002
11292-13,0.14000000000000004,2002
11292-85,0.5555555555555556,2002
11293-30,0.35180055401662047,2002
11293-66,0.2345679012345679,2002
11293-75,1,2002
11293-84,0.2222222222222222,2002
11294-20,1,2002
11294-83,0.25,2002
11294-92,0.5,2002
11295-73,0.0706371191135734,2002
11295-82,0.17159763313609472,2002
11295-91,0.09727028066128417,2002
11296-45,0.25,2002
11296-90,0.3333333333333333,2002
11296-99,1,2002
11297-08,1,2002
11297-17,0.5,2002
11297-44,1,2002
11297-53,0.375,2002
11297-98,1,2002
11298-25,0.5555555555555556,2002
11298-43,0.3600000000000001,2002
11298-61,0.18005540166204986,2002
11298-70,0.2222222222222222,2002
11298-97,0.3333333333333333,2002
11299-06,0.22448979591836732,2002
11300-05,0.15814506539833534,2002
11300-14,0.0868014268727705,2002
11300-32,1,2002
11300-41,0.09500000000000003,2002
11300-59,0.18518518518518517,2002
11300-68,1,2002
11300-95,0.22448979591836732,2002
11301-49,1,2002
11301-94,0.5,2002
11302-48,0.18367346938775508,2002
11302-57,0.16666666666666669,2002
11302-84,0.3333333333333333,2002
11302-93,0.22448979591836732,2002
11303-11,0.14000000000000007,2002
11303-38,0.3333333333333333,2002
11303-56,0.08284023668639054,2002
11303-65,0.14000000000000004,2002
11303-83,0.3400000000000001,2002
11303-92,0.5,2002
11304-01,0.5,2002
11304-19,1,2002
11304-28,0.10463733650416172,2002
11304-73,0.1111111111111111,2002
11305-45,0.5,2002
11305-63,0.3333333333333333,2002
11306-17,0.20000000000000004,2002
11306-35,0.2777777777777778,2002
11306-44,0.5555555555555556,2002
11306-62,0.375,2002
11306-71,1,2002
11307-34,0.2727272727272727,2002
11307-61,0.625,2002
11308-51,0.09155766944114149,2002
11308-69,0.06938775510204082,2002
11309-86,0.1875,2002
11309-95,0.5,2002
11310-22,1,2002
11310-85,0.5,2002
11311-48,1,2002
11311-66,0.25,2002
11311-75,0.5,2002
11311-93,0.25,2002
11312-02,0.16666666666666669,2002
11312-11,1,2002
11312-29,0.18367346938775508,2002
11312-38,0.44000000000000006,2002
11312-47,1,2002
11312-56,0.5555555555555556,2002
11312-74,0.3333333333333333,2002
11312-92,0.375,2002
11313-01,0.3600000000000001,2002
11313-10,0.3600000000000001,2002
11313-28,0.1074380165289256,2002
11313-46,0.28,2002
11314-63,0.28,2002
11314-99,1,2002
11315-71,0.44,2002
11315-80,0.5,2002
11315-89,0.3333333333333333,2002
11316-79,0.11805555555555554,2002
11317-15,1,2002
11317-33,1,2002
11317-42,0.12721893491124261,2002
11317-60,0.14285714285714285,2002
11318-05,1,2002
11318-32,0.5555555555555556,2002
11318-77,0.0510355029585799,2002
11318-86,0.14000000000000004,2002
11319-04,0.28,2002
11319-67,0.4074074074074074,2002
11319-85,1,2002
11319-94,1,2002
11320-03,0.28,2002
11320-48,0.2222222222222222,2002
11320-66,0.08800000000000001,2002
11320-93,1,2002
11322-28,0.14666666666666667,2002
11322-46,0.15625,2002
11322-91,0.42857142857142855,2002
11323-00,1,2002
11324-08,0.38775510204081637,2002
11324-26,0.5,2002
11324-44,0.44000000000000006,2002
11324-80,0.1115702479338843,2002
11325-43,0.20833333333333331,2002
11325-61,0.25,2002
11325-70,1,2002
11325-79,0.5,2002
11326-24,0.14049586776859505,2002
11326-33,0.06919454172201428,2002
11326-69,0.5,2002
11327-32,0.1875,2002
11327-41,0.25,2002
11327-68,1,2002
11327-95,0.21875,2002
11328-13,0.18518518518518517,2002
11328-22,0.18367346938775508,2002
11328-40,0.5555555555555556,2002
11328-49,0.11728395061728394,2002
11328-58,0.22222222222222227,2002
11328-67,0.10059171597633138,2002
11328-76,0.18518518518518517,2002
11329-21,0.20000000000000004,2002
11329-30,0.3333333333333333,2002
11329-84,1,2002
11330-02,1,2002
11330-38,0.11564625850340134,2002
11330-65,1,2002
11330-83,0.20661157024793386,2002
11331-01,0.20000000000000004,2002
11331-28,0.24489795918367346,2002
11331-37,0.07870370370370373,2002
11331-46,0.25,2002
11331-91,0.14049586776859505,2002
11333-26,0.0929705215419501,2002
11333-44,0.1875,2002
11334-25,0.5555555555555556,2002
11335-42,0.07388137356919873,2002
11335-51,0.5,2002
11336-32,0.18367346938775508,2002
11336-68,0.2222222222222222,2002
11336-77,0.1875,2002
11336-95,0.5555555555555556,2002
11337-31,1,2002
11337-58,1,2002
11337-76,0.2222222222222222,2002
11338-03,0.1301939058171745,2002
11338-12,0.10444444444444445,2002
11338-48,0.42857142857142855,2002
11338-84,0.5,2002
11338-93,0.5,2002
11339-20,0.5,2002
11339-29,0.18367346938775508,2002
11339-74,0.28,2002
11340-01,0.1326530612244898,2002
11340-28,0.2653061224489796,2002
11373-85,0.3333333333333333,2002
113780-71,1,2002
11392-75,0.3333333333333333,2002
11409-76,1,2002
11410-66,1,2002
11435-05,0.5,2002
114460-39,1,2002
114461-02,1,2002
11456-83,0.3333333333333333,2002
11513-26,1,2002
11542-60,1,2002
11550-52,0.5,2002
11605-96,0.16000000000000003,2002
11665-72,0.25,2002
11763-55,1,2002
11820-97,1,2002
11851-57,0.125,2002
11851-66,0.13609467455621305,2002
11852-02,0.20000000000000004,2002
11852-47,0.5555555555555556,2002
11859-67,0.3333333333333333,2002
11867-23,0.08650519031141868,2002
118768-15,1,2002
11877-94,1,2002
119661-13,1,2002
11984-32,1,2002
12062-44,1,2002
12075-22,0.06336088154269971,2002
121784-59,1,2002
121872-88,1,2002
121873-15,1,2002
121873-24,1,2002
123123-88,1,2002
123178-15,1,2002
124115-32,1,2002
12429-28,0.5555555555555556,2002
124929-64,0.5,2002
12604-06,0.09141274238227148,2002
12604-33,0.18343195266272191,2002
12621-34,1,2002
12643-03,1,2002
12646-00,0.3600000000000001,2002
12669-31,1,2002
12685-51,1,2002
12697-75,1,2002
12747-97,0.5,2002
12749-50,0.2777777777777778,2002
12768-94,0.22448979591836732,2002
13174-21,1,2002
13174-75,1,2002
135925-48,0.5,2002
140170-96,0.5,2002
14138-74,1,2002
14143-15,1,2002
14144-86,0.3333333333333333,2002
14146-57,1,2002
14149-90,1,2002
14160-25,0.5,2002
14187-97,1,2002
14777-02,1,2002
14777-20,0.5,2002
14778-91,0.5,2002
14783-59,0.5,2002
148140-46,1,2002
149516-20,1,2002
149992-48,1,2002
150696-19,0.5,2002
151294-06,0.18055555555555555,2002
152132-41,1,2002
152840-17,1,2002
152980-03,1,2002
159450-85,1,2002
159946-66,1,2002
161348-68,1,2002
161779-69,1,2002
161783-74,1,2002
165952-81,1,2002
166560-67,1,2002
166709-71,1,2002
167041-63,1,2002
167753-98,1,2002
168365-44,1,2002
168966-73,1,2002
169062-49,1,2002
170583-31,1,2002
179240-41,0.21875,2002
181916-83,1,2002
181918-00,1,2002
183414-16,1,2002
183414-97,1,2002
183847-87,1,2002
184229-92,0.5555555555555556,2002
186006-97,1,2002
222273-55,1,2002
224492-59,1,2002
224498-17,0.5,2002
226161-01,0.3333333333333333,2002
226559-44,1,2002
226680-58,1,2002
228561-49,1,2002
25121-17,1,2002
25163-83,0.19387755102040816,2002
25164-64,0.25,2002
25164-82,0.5,2002
25197-58,0.5555555555555556,2002
25257-16,0.16666666666666669,2002
25257-43,0.5,2002
25264-09,1,2002
25267-78,1,2002
25270-66,1,2002
25310-62,0.2345679012345679,2002
25332-67,1,2002
25915-87,1,2002
26033-86,0.5,2002
27099-91,0.5,2002
29407-24,0.5,2002
39055-24,1,2002
39276-28,0.5,2002
39709-18,1,2002
39717-73,0.5,2002
39760-30,1,2002
39894-31,0.1328125,2002
40376-26,1,2002
40380-31,1,2002
40389-49,1,2002
40402-09,1,2002
40425-49,0.375,2002
40433-32,1,2002
40443-13,0.34375,2002
40445-56,0.1171875,2002
40610-89,1,2002
40668-76,1,2002
40683-79,0.16049382716049382,2002
40744-00,1,2002
40764-07,0.20000000000000004,2002
40780-45,0.5555555555555556,2002
40829-14,1,2002
40849-84,0.060546875,2002
40850-20,1,2002
40995-55,0.375,2002
40997-80,0.5,2002
40998-88,0.28,2002
40998-97,0.2222222222222222,2002
41001-49,1,2002
41002-75,0.5555555555555556,2002
41003-11,0.5,2002
41009-95,0.5,2002
41012-11,0.3600000000000001,2002
41013-28,1,2002
41014-54,0.16666666666666669,2002
41016-79,0.3333333333333333,2002
41017-06,0.25,2002
41017-15,1,2002
41017-24,1,2002
41020-03,0.5555555555555556,2002
41020-84,0.25,2002
41680-18,0.28,2002
41693-68,0.375,2002
41695-39,0.5,2002
41699-53,0.30612244897959184,2002
41747-05,1,2002
41895-55,1,2002
42114-25,1,2002
42134-05,0.2777777777777778,2002
42155-83,1,2002
42202-18,0.13580246913580246,2002
42205-24,0.375,2002
42205-42,1,2002
42242-14,0.5,2002
42246-64,0.5555555555555556,2002
42246-73,0.375,2002
42247-63,0.28,2002
42248-71,0.2777777777777778,2002
42252-85,1,2002
42256-63,0.3333333333333333,2002
42258-16,1,2002
42259-24,0.18367346938775508,2002
42259-87,1,2002
42264-91,0.28,2002
42270-13,1,2002
42278-77,0.26530612244897955,2002
42282-37,1,2002
42297-04,1,2002
42297-58,1,2002
42297-94,1,2002
42304-60,0.3333333333333333,2002
42309-91,1,2002
42336-37,0.15625,2002
42340-15,1,2002
42344-47,1,2002
42348-43,1,2002
42348-97,0.22448979591836732,2002
42349-87,0.5,2002
42360-22,0.3333333333333333,2002
42360-31,0.2222222222222222,2002
42365-62,1,2002
42384-25,1,2002
42465-43,1,2002
42488-47,1,2002
42711-76,0.5,2002
42739-75,0.08333333333333333,2002
42741-91,1,2002
42767-02,1,2002
42767-20,0.2777777777777778,2002
42775-48,0.375,2002
42784-39,0.5,2002
42788-26,1,2002
42833-98,1,2002
42837-67,0.375,2002
42839-74,1,2002
42840-55,1,2002
42840-73,0.25,2002
42841-27,0.3333333333333333,2002
42846-31,0.33333333333333337,2002
42849-46,0.5555555555555556,2002
42850-00,0.3333333333333333,2002
42852-25,0.14285714285714285,2002
42858-91,1,2002
42871-51,0.1111111111111111,2002
42876-55,1,2002
42878-80,1,2002
42889-96,0.3333333333333333,2002
42906-61,1,2002
42925-33,0.5,2002
42926-23,1,2002
42944-05,1,2002
42955-30,0.3888888888888889,2002
43039-27,0.3125,2002
43064-47,0.5555555555555556,2002
43081-57,0.5,2002
43133-95,0.10500000000000001,2002
43140-61,0.2222222222222222,2002
43226-11,1,2002
44459-02,1,2002
44791-39,0.5555555555555556,2002
47658-25,0.5,2002
48126-25,1,2002
49309-12,1,2002
49310-02,0.5,2002
49310-11,0.34375,2002
50837-23,1,2002
50880-43,0.5,2002
50893-66,1,2002
50901-76,1,2002
50901-85,1,2002
50901-94,0.25,2002
50911-84,0.375,2002
50919-40,0.3333333333333333,2002
50924-26,1,2002
50927-05,0.3333333333333333,2002
50937-31,1,2002
50973-04,0.3600000000000001,2002
50973-49,0.3600000000000001,2002
50974-39,0.28,2002
50980-60,0.5,2002
50987-89,1,2002
50987-98,1,2002
50990-59,1,2002
50993-92,0.5,2002
51001-57,1,2002
51004-09,1,2002
51004-18,1,2002
51004-54,0.20000000000000004,2002
51004-81,0.16666666666666669,2002
51005-08,1,2002
51005-80,0.18367346938775508,2002
51016-78,0.346938775510204,2002
51020-65,0.375,2002
51025-42,1,2002
51033-07,1,2002
51038-29,1,2002
51041-26,0.5,2002
51043-51,0.5555555555555556,2002
51043-87,1,2002
51044-86,1,2002
51048-10,1,2002
51048-28,0.5,2002
51048-37,0.3333333333333333,2002
51050-17,0.3333333333333333,2002
51058-00,1,2002
51061-15,0.5,2002
51062-77,0.44000000000000006,2002
51063-31,1,2002
51063-49,0.18367346938775508,2002
51076-45,0.16000000000000006,2002
51076-81,0.5,2002
51077-08,1,2002
51077-44,0.2777777777777778,2002
51084-55,1,2002
51085-54,0.3333333333333333,2002
51088-33,1,2002
51089-77,1,2002
51090-58,1,2002
51094-72,1,2002
51094-99,0.3333333333333333,2002
51095-17,0.5555555555555556,2002
51095-26,0.2222222222222222,2002
51106-96,0.30612244897959184,2002
51111-19,1,2002
51118-21,0.3333333333333333,2002
51125-05,1,2002
51131-71,0.28,2002
51136-30,1,2002
51161-05,0.16666666666666669,2002
51167-26,0.3333333333333333,2002
51167-44,0.375,2002
51167-62,0.3333333333333333,2002
51187-33,0.3333333333333333,2002
51189-85,0.5,2002
51189-94,0.5,2002
51191-65,0.5,2002
51199-03,0.375,2002
51201-10,1,2002
51212-98,1,2002
51216-04,0.16444444444444445,2002
51216-67,0.3333333333333333,2002
51219-01,0.45999999999999996,2002
51249-07,0.3333333333333333,2002
51257-26,0.28,2002
51258-61,0.28,2002
51262-57,0.375,2002
51265-09,0.22448979591836732,2002
51269-50,1,2002
51273-01,0.2222222222222222,2002
51279-40,1,2002
51279-49,1,2002
51280-03,1,2002
51288-13,1,2002
51288-22,1,2002
51290-83,0.5,2002
51312-25,0.2777777777777778,2002
51313-15,1,2002
51341-86,1,2002
51375-97,1,2002
51376-15,0.625,2002
51383-98,1,2002
51389-83,0.5,2002
51391-54,1,2002
51399-28,1,2002
51405-22,0.3333333333333333,2002
51409-27,0.3333333333333333,2002
51410-17,1,2002
51435-01,1,2002
51435-10,1,2002
51437-44,1,2002
51438-79,0.21875,2002
51440-95,0.375,2002
51441-85,0.44,2002
51454-00,1,2002
51454-36,1,2002
51454-99,0.375,2002
51455-80,0.5555555555555556,2002
51456-52,1,2002
51464-98,0.625,2002
51478-39,1,2002
51478-57,1,2002
51486-13,1,2002
51486-40,0.3333333333333333,2002
51488-74,0.375,2002
51490-72,0.33333333333333337,2002
51491-98,0.3333333333333333,2002
51509-53,1,2002
51516-10,0.3877551020408163,2002
51516-55,1,2002
51518-53,1,2002
51519-88,1,2002
51529-33,0.5,2002
51536-62,0.5,2002
51537-52,1,2002
51545-08,0.5,2002
51561-82,1,2002
51566-41,1,2002
51567-58,0.5,2002
51599-53,0.5,2002
51609-88,1,2002
51621-94,0.28,2002
51623-20,1,2002
51625-09,1,2002
51625-27,1,2002
51625-72,1,2002
51627-16,0.5,2002
51634-00,0.44,2002
51638-05,0.11153119092627603,2002
51638-41,1,2002
51639-67,1,2002
51648-58,1,2002
51654-16,0.375,2002
51663-16,1,2002
51666-31,0.5,2002
51669-64,1,2002
51691-96,1,2002
51693-13,1,2002
51696-46,0.3333333333333333,2002
51696-64,0.3061224489795918,2002
51702-67,1,2002
51704-83,1,2002
51721-12,0.44,2002
51724-63,1,2002
51724-90,1,2002
