Investor_Id,hhi,year,status,first,IT,early,age
51009-49,0.13573407202216065,2014,-1.660570178456614,0,1,0,10
51016-51,0.2266666666666667,2014,-0.33529698778164485,0,1,1,4
51016-60,0.26530612244897955,2014,0,0,0,1,4
51017-50,0.19031141868512108,2014,4.191369159665627,0,1,1,6
51020-65,0.0888888888888889,2014,0.15006980707554265,0,1,1,14
51021-91,0.3333333333333333,2014,0,0,0,1,9
51022-00,0.056191467221644115,2014,-1.207056653623654,1,1,1,6
51029-47,0.09677419354838708,2014,-0.9349999361834155,0,1,1,8
51032-62,0.13019390581717452,2014,-3.149858453751972e-14,0,1,0,7
51035-59,0.2048611111111111,2014,-1.9549102704827213e-14,0,1,1,7
51041-26,0.10537190082644626,2014,-0.5632434579820776,0,1,1,16
51042-70,0.25925925925925924,2014,0,0,0,0,10
51043-24,0.33333333333333337,2014,0,0,0,0,9
51043-87,0.5,2014,0.00393405281038539,NA,NA,NA,13
51044-86,0.07915096211069228,2014,2.43722480632906,0,1,1,15
51048-28,0.10680529300567111,2014,-2.7266087024938,0,1,1,15
51048-37,0.10500000000000004,2014,1.0670061451342518,0,1,1,14
51057-82,0.20987654320987653,2014,0.8654874165533926,0,0,1,6
51061-15,0.10493827160493827,2014,1.1774784881009102,0,0,1,12
51061-60,0.05140043090181594,2014,0.21721202644479834,0,0,1,10
51062-77,0.08984375,2014,-3.1119786217354815,0,1,1,14
51063-49,0.047532820280669984,2014,3.3892487395743247,0,1,1,14
51089-77,0.09099139882299687,2014,-0.19257535035114653,0,1,1,13
51094-72,0.15839999999999999,2014,-1.917022998395401,0,1,1,12
51094-99,0.13250405624661976,2014,-4.509581192700687,0,0,0,15
51095-17,0.17647058823529413,2014,0,0,0,0,16
51097-51,0.10243055555555554,2014,0.7036305796263141,0,1,1,4
51097-60,0.10125,2014,0.5867292775555479,0,1,1,4
51098-59,0.12287334593572781,2014,2.3600451849645396,0,0,0,4
51102-19,0.10726643598615919,2014,-1.2292222312959522,0,0,1,6
51111-37,0.11834319526627217,2014,-1.560422384313821,0,0,0,8
51111-46,0.3347107438016528,2014,4.906751951921356e-14,0,1,1,9
51116-68,0.11111111111111113,2014,0,1,0,0,9
51118-21,0.10249739854318418,2014,-0.20805439602569034,0,1,1,14
51121-09,0.16049382716049382,2014,0,1,0,1,6
51135-58,0.1966759002770083,2014,1.0936802048135201,0,1,0,7
51139-90,1,2014,0,NA,NA,NA,0
51143-68,0.09090909090909088,2014,1.0792711239191812,0,0,1,9
51144-13,0.1640625,2014,0,0,0,1,7
51160-87,0.34375,2014,-2.1516581389532976,0,0,0,8
51161-05,0.09262759924385637,2014,1.1180610663219714,0,1,1,14
51167-44,0.11531190926275994,2014,0.10721901371740532,0,0,1,15
51167-62,0.10093652445369407,2014,-1.3268568368914022,0,1,1,13
51181-66,0.11111111111111113,2014,0,0,0,1,7
51182-47,0.12244897959183675,2014,1.3330292177522705,0,1,1,6
51187-33,0.28125,2014,0,0,0,0,16
51189-94,0.06460562822037254,2014,-0.4218066290867283,0,0,1,14
51216-04,0.16099773242630383,2014,-2.055937800917884,0,0,0,16
51243-40,0.09465020576131684,2014,-2.2365147166325334,0,0,1,10
51246-64,0.14285714285714285,2014,0,1,0,0,10
51249-07,0.09500000000000003,2014,0.2326412190435675,0,1,1,15
51249-34,0.06508875739644969,2014,3.6861428438537405,0,1,0,10
51253-75,0.3333333333333333,2014,1.4829946632167974,0,1,1,5
51253-84,0.10093652445369405,2014,-0.352951114086061,0,1,1,8
51254-02,0.2345679012345679,2014,0.015736211241603577,0,0,1,8
51257-26,0.17355371900826447,2014,0,0,1,0,16
51263-47,0.08641975308641973,2014,3.420168217963156,0,0,1,7
51296-59,0.3194444444444445,2014,1.014162211720654,0,0,0,7
51301-09,0.0864197530864197,2014,-1.2025327114307376,0,1,1,6
51311-35,0.12382934443288242,2014,0.14324170739874684,0,1,1,5
51311-62,0.14792899408284027,2014,-0.3088231456151958,0,0,1,6
51313-15,0.17460317460317457,2014,-1.0386677988050181,0,0,0,15
51322-24,0.10743801652892558,2014,0.8861819413007619,1,0,1,4
51324-76,0.13043478260869568,2014,0.36122842771973274,0,1,1,6
51327-55,0.0771484375,2014,1.0904536933364208,0,1,1,8
51341-86,0.3600000000000001,2014,0,0,0,0,12
51375-97,0.11040000000000001,2014,0.2746620764973175,0,0,1,13
51405-22,0.0859375,2014,3.600602205688758e-14,0,1,0,12
51407-11,0.2662721893491124,2014,0,1,1,0,8
51410-53,0.3066666666666667,2014,-3.680633853447289,0,1,1,8
51428-17,0.3888888888888889,2014,0,0,0,0,9
51435-46,0.28125,2014,0.2930337375970648,0,0,1,7
51441-85,0.12320000000000002,2014,-3.5989574189076707,0,1,1,15
51448-87,0.10204081632653061,2014,0.5801524991072442,1,0,1,10
51463-18,1,2014,0,0,0,1,4
51464-53,0.5555555555555556,2014,0.00393405281038539,0,1,1,2
51468-67,0.1146384479717813,2014,-0.8122058670205838,0,1,1,7
51468-94,0.057851239669421475,2014,0.25519091094542196,0,1,1,10
51469-48,0.14792899408284027,2014,0,0,0,1,4
51472-45,0.11500000000000005,2014,-0.18123851129576224,0,1,1,7
51472-63,0.13348765432098766,2014,0.8931315792409553,0,1,1,6
51472-99,0.1264,2014,0,0,1,1,7
51477-67,0.19387755102040818,2014,4.19342175634692,1,1,1,6
51477-76,0.125,2014,0.00393405281038539,0,0,1,6
51478-39,0.12382934443288243,2014,0,0,1,1,18
51480-28,0.18714555765595464,2014,-0.01719081900337256,0,0,1,7
51485-32,0.20000000000000004,2014,0,0,0,1,6
51491-98,0.1484375,2014,0,0,0,1,18
51493-87,0.14049586776859505,2014,0,0,0,1,2
51500-08,0.15702479338842973,2014,0.6389949926119141,0,1,1,5
51500-35,0.33333333333333337,2014,0,0,1,0,4
51501-07,0.19444444444444448,2014,0,0,1,1,10
51501-97,0.07396449704142011,2014,3.053763811431894,1,0,0,4
51505-39,0.25,2014,0,0,1,1,11
51507-64,0.2222222222222222,2014,0.3612423881842719,0,0,0,7
51508-72,0.1328125,2014,-0.7258733454066112,0,1,1,3
51508-99,0.13494809688581316,2014,-2.415955894581554,0,1,1,7
51529-33,0.13888888888888892,2014,0,0,1,1,14
51533-83,0.07020408163265307,2014,1.7679046459258685,0,0,1,11
51540-85,0.18000000000000002,2014,1.9205525916590371,0,0,0,9
51552-19,0.18055555555555558,2014,0.15482357234448646,1,1,1,5
51566-05,0.11328125,2014,0.6150612125529542,1,0,1,7
51567-58,0.18055555555555552,2014,0.6741977002294725,0,0,1,17
51577-30,0.3125,2014,0.5722070742598079,0,0,0,3
51586-39,0.11458333333333331,2014,-0.4405841840493431,0,1,1,10
51594-22,0.1412742382271468,2014,0.7482853828777967,0,1,1,5
51595-21,0.06114398422090731,2014,-0.5647184984777008,0,1,1,4
51599-53,0.10204081632653059,2014,-2.2245843787698365,0,0,1,13
51612-22,1,2014,0,0,0,0,5
51618-52,0.5,2014,0,0,0,0,10
51625-09,0.08636836628511968,2014,1.0118665477174515,0,1,1,13
51625-27,0.079550187421907545,2014,0,0,0,1,12
51625-90,0.061507936507936505,2014,0.4987606258368148,0,1,1,6
51629-14,0.28125,2014,-0.6128420227438163,0,0,1,11
51631-48,0.09948979591836735,2014,1.5647259137206997,0,0,1,5
51638-59,0.38,2014,1.1736737945805806,0,0,0,7
51639-67,0.08380575097329421,2014,-1.6903379522339697,0,1,1,13
51639-76,0.04912780348878603,2014,-1.0303182353212417,0,0,1,6
51639-94,0.08740740740740742,2014,0,0,1,1,5
51640-48,0.1527777777777778,2014,-1.3682766430562072,0,1,1,5
51640-57,0.5555555555555556,2014,0,1,1,1,4
51653-62,0.11418685121107267,2014,0.5234145526075386,0,1,1,8
51654-16,0.1493383742911153,2014,0.0039340528103940795,0,0,0,12
51655-96,0.18055555555555558,2014,-0.8835036890416497,0,0,0,6
51661-18,0.1002066115702479,2014,0.5670988386117535,0,1,1,4
51663-16,0.09342560553633218,2014,-0.814482195080706,0,1,1,13
51669-64,0.30612244897959184,2014,0.8611294878362169,0,0,0,13
51670-09,0.20000000000000004,2014,-1.8080328681257802,0,1,1,1
51675-76,0.375,2014,-0.43069410592027113,0,0,1,0
51681-16,0.5,2014,0.2463819400283402,0,0,1,3
51681-25,0.3877551020408163,2014,0.13854164983883133,0,0,1,5
51686-20,0.12208504801097392,2014,-1.8224900051013169,0,0,1,8
51691-87,0.13636363636363633,2014,0.6154439517252476,0,0,1,11
51692-05,0.44000000000000006,2014,0,0,0,0,11
51692-32,0.3061224489795918,2014,0,0,0,0,11
51696-19,0.375,2014,0,1,0,0,4
51700-69,0.07638888888888888,2014,0.07868105620761147,0,0,1,7
51702-67,0.08599242833964303,2014,1.8634455474660752,0,0,1,21
51709-96,0.12888888888888891,2014,0.3540841383144214,0,1,0,11
51721-12,0.07851239669421486,2014,0,0,0,1,17
51733-00,0.25925925925925924,2014,0.7141144726829399,0,0,1,7
51733-90,0.5,2014,0,0,0,0,7
51734-08,0.09090909090909093,2014,-5.515773234810605,0,1,1,14
51738-58,0.10204081632653059,2014,1.4131387618626374,0,0,1,6
51752-98,1,2014,0,0,0,1,3
51755-50,0.0676801332778009,2014,-0.017447429072492773,0,1,1,13
51756-04,0.18367346938775508,2014,0.6039079182698804,0,0,0,7
51762-25,0.08572964256920179,2014,-2.0217859791861645,0,1,1,6
51763-51,0.10000000000000003,2014,0,0,0,0,10
51768-10,0.06435911303407248,2014,-2.87814069369694,0,1,1,4
51779-44,0.08444444444444445,2014,0.37938115765787883,0,0,0,13
51779-53,0.1288888888888889,2014,0,0,1,0,15
51779-71,0.40625,2014,-0.32528879500987906,0,1,0,11
51781-42,0.375,2014,-0.39101398078049976,0,0,1,4
52107-58,0.06849315068493148,2014,-0.3862047114910982,0,1,1,7
52123-96,1,2014,1.0819191043276955e-14,0,0,0,3
52129-99,0.08444444444444445,2014,-2.354951464378197e-14,0,1,1,4
52135-93,0.19526627218934914,2014,-0.30675992625853693,0,1,0,5
52136-74,0.16049382716049382,2014,0.4511170372820803,0,0,1,6
52136-92,0.16666666666666669,2014,0.1590856020839255,0,1,1,3
52137-01,0.5,2014,0,0,1,1,3
52148-44,0.5,2014,-2.0814949797205573,0,0,0,2
52149-25,0.25,2014,0,0,0,0,9
52153-84,0.07831598008148481,2014,-0.4249701354836262,0,0,1,12
52157-71,0.140625,2014,0.6534327950798335,0,1,1,3
52162-93,0.123046875,2014,0.010883575154560602,1,0,1,6
52163-20,0.12000000000000001,2014,-1.887719203644193,0,0,1,6
52166-62,0.04342653182629386,2014,-7.40165561365869e-15,0,0,1,8
52171-66,0.375,2014,0.11439903560034996,0,1,1,7
52173-28,0.06883339939225784,2014,-2.6062714436641836,0,1,1,9
52180-48,1,2014,0,0,0,1,3
52180-75,0.25,2014,0,0,0,1,3
52184-71,0.09259259259259259,2014,1.094404466822874,0,0,1,7
52188-67,0.20000000000000004,2014,-0.0637492085925022,0,0,0,4
52195-24,0.1481481481481482,2014,-0.19353240270852182,0,0,1,4
52196-50,0.1796875,2014,3.2129577503768014e-15,0,0,1,6
52202-35,0.12000000000000001,2014,0,0,1,1,6
52202-44,0.18518518518518517,2014,8.111697468777617,0,0,0,2
52204-87,0.09465020576131686,2014,0,0,0,1,11
52206-58,0.28,2014,1.528783167026106,0,1,1,4
52206-94,0.1875,2014,-2.498210850851568,0,1,0,4
52211-62,0.14049586776859505,2014,9.763920567017838,0,0,1,4
52225-66,0.1301775147928994,2014,0.14747387560413128,0,1,1,16
52225-75,0.16444444444444448,2014,0.0400236949125872,0,1,1,6
52233-76,0.21875,2014,0,0,1,1,8
52237-72,0.2222222222222222,2014,0,0,0,1,3
52239-34,0.10190664036817881,2014,1.2027007431481583e-14,0,1,1,13
52242-13,0.375,2014,0,0,0,0,7
52242-22,0.1326530612244898,2014,0,0,1,1,11
52247-89,0.20415224913494812,2014,-1.4354465517231292,0,0,0,11
52248-52,0.16049382716049382,2014,0,0,1,1,15
52255-72,0.4375,2014,0,0,0,0,9
52267-69,0.14876033057851235,2014,-2.3309425036204045e-14,0,1,1,15
52272-28,0.0719782707107288,2014,-2.0579050040480613,0,1,0,16
52274-89,0.16666666666666669,2014,-1.3093155687390592,0,0,1,3
52284-34,1,2014,0.17171606981652338,NA,NA,NA,0
52284-61,0.625,2014,0,0,0,0,3
52284-70,0.17346938775510204,2014,-0.13738609727837972,0,0,0,6
52287-04,0.5,2014,0,NA,NA,NA,15
52296-76,0.09495844875346264,2014,-1.8768482754224467,0,1,1,9
52298-92,0.06213017751479291,2014,0,0,0,0,11
52304-50,0.1292517006802721,2014,0.08061479727914238,0,0,1,7
52320-25,0.15570934256055363,2014,0.3244186009848055,0,1,1,3
52337-44,0.20987654320987653,2014,-0.2831876076690094,0,0,1,3
52339-60,0.25,2014,-0.7637919734925057,0,1,0,3
52341-67,0.16666666666666669,2014,0,1,0,1,6
52343-92,0.44000000000000006,2014,0.00393405281038539,1,1,1,4
52344-19,0.3827160493827161,2014,-0.022030695738171274,0,0,0,10
52348-33,0.20000000000000004,2014,-0.7801162664354743,0,1,1,4
52348-42,0.12426035502958582,2014,-6.644857491146477e-15,0,0,1,10
52353-46,0.0770512286547272,2014,0.8063028824341169,0,1,0,11
52353-55,0.375,2014,0,0,1,1,2
52359-49,0.08843537414965985,2014,-0.270263335404727,0,0,1,3
52360-57,0.2307692307692308,2014,0.00393405281038539,0,0,1,6
52363-99,0.08875739644970417,2014,0,0,0,0,10
52364-44,0.1875,2014,0,0,0,1,4
52365-70,0.20000000000000004,2014,-1.837778546486048,0,0,1,6
52367-23,0.25,2014,0,0,1,0,4
52370-29,0.05610393380751921,2014,-0.25681951985513707,0,0,1,13
52372-45,0.5555555555555556,2014,0,0,1,1,14
52373-26,0.09787588504789671,2014,0,0,1,1,6
52384-06,0.25,2014,0,1,0,1,2
52384-42,0.25,2014,0,0,1,1,12
52390-00,0.5,2014,10.456190963987092,0,0,0,2
52498-99,0.16666666666666669,2014,-1.8066653386695328,0,0,1,4
52506-82,0.06611570247933884,2014,-3.8165335333764377e-14,0,0,1,3
52507-54,0.5,2014,0.18313737017120205,1,1,0,2
52507-90,0.13999999999999999,2014,0.024957956439739866,0,0,1,4
52508-08,0.44,2014,0,0,1,1,2
52514-20,0.125,2014,0.6306532327307688,0,1,0,4
52524-82,0.08203125,2014,0.8467479197352843,0,1,1,15
52563-79,0.28,2014,0,0,0,1,4
52567-03,0.14285714285714285,2014,0.8173214485601568,0,0,1,5
52575-04,0.17355371900826447,2014,0.08216476086387492,0,0,0,13
52577-38,0.1875,2014,-0.8394021427815175,0,0,0,3
52577-92,0.21500000000000002,2014,-1.2281199411573103,0,1,1,15
52579-18,0.16000000000000006,2014,-1.9644959034299396,0,0,0,14
52588-54,0.20000000000000004,2014,0,0,0,1,3
52589-44,0.08418367346938777,2014,-1.3142931594171985,0,1,1,7
52589-98,0.10743801652892562,2014,0,0,0,0,16
52604-38,0.10453648915187376,2014,1.658392305837469e-16,0,1,1,10
52604-65,0.1111111111111111,2014,0.514926764847877,0,0,1,7
52604-74,0.18343195266272191,2014,0.821774322812701,0,1,1,6
52606-36,0.15625,2014,0,0,1,1,14
52618-96,0.13573407202216067,2014,1.4541502364267456,0,1,1,11
52642-09,0.20408163265306123,2014,0,1,0,1,4
52643-71,0.25,2014,0.9505052101124803,0,0,0,8
52646-23,0.10526315789473684,2014,-0.4850542833164062,1,1,1,4
52648-93,0.1527777777777778,2014,0.007868105620794033,0,1,1,4
52649-11,0.08625817965496727,2014,-7.723002880433023e-15,0,0,1,4
52653-25,0.10491493383742917,2014,-0.043160101705436514,0,1,1,4
52654-87,0.16000000000000006,2014,-1.512405431579277,0,1,1,3
52678-36,0.28,2014,0,0,1,1,5
52681-42,0.11111111111111108,2014,0.00393405281038539,0,1,1,10
52683-58,0.5,2014,10.199533570787171,0,1,0,9
52685-74,0.12444444444444443,2014,-0.7785400072051001,0,0,0,13
52687-99,0.375,2014,0,0,1,0,12
52688-71,0.24000000000000007,2014,0,0,0,1,7
52689-16,0.6800000000000002,2014,0.00786810562077078,1,0,1,4
52697-53,0.52,2014,0,0,0,0,8
52698-52,0.19526627218934914,2014,-9.842053541995838e-14,0,0,0,9
52703-74,0.5555555555555556,2014,0,0,1,1,9
52725-16,0.07439446366782006,2014,-0.1037675262764583,0,1,1,4
52742-89,1,2014,0,NA,NA,NA,0
52743-52,0.5555555555555556,2014,0,0,0,0,5
52748-83,0.28,2014,0,0,1,1,2
52751-80,0.09375,2014,0,0,1,0,15
52753-96,0.08677685950413219,2014,0.2977648376431145,0,0,1,11
52755-85,0.5,2014,0,0,1,1,1
52757-74,0.5,2014,0,0,0,1,5
52758-10,0.16049382716049382,2014,0,0,0,1,18
52773-04,0.1220850480109739,2014,-0.38776615145166377,0,1,1,3
52774-75,0.1171875,2014,0.7895514044040415,0,1,0,9
52775-83,0.06509695290858723,2014,0.7657594188512257,0,1,1,14
52791-40,0.06640625,2014,-4.977537185069489e-15,0,0,1,8
52791-85,0.5,2014,0,1,0,1,4
52815-70,0.07433475102563133,2014,1.2605624049759787,0,1,1,4
52819-93,0.10034602076124567,2014,0,0,0,0,4
52827-67,0.058461538461538454,2014,-1.8430039726271887,0,1,1,6
52830-64,0.5555555555555556,2014,0.8132272828406838,0,0,1,1
52833-25,0.05186777747917222,2014,-0.9764959295314359,0,0,1,18
52833-34,0.056689342403628086,2014,-0.40595432811689774,0,1,1,18
52838-74,0.2839506172839506,2014,0,0,1,1,4
52858-63,0.244,2014,-0.30806695421483626,0,1,1,6
52869-52,0.09333333333333334,2014,0,0,0,1,12
52871-23,0.20987654320987653,2014,0.16777501961254906,0,1,0,2
52871-95,0.22222222222222227,2014,0,0,0,1,10
52873-03,0.26530612244897955,2014,-2.723242553225386,0,0,0,12
52874-92,0.11205168188906216,2014,-0.765049757810203,0,1,1,6
52899-04,0.20000000000000004,2014,0,0,1,1,10
52902-10,0.1284722222222222,2014,0.00393405281038539,0,0,1,3
52912-00,0.1033057851239669,2014,-0.40389898525448714,0,1,1,12
52913-08,0.09750566893424033,2014,0,0,0,1,3
52916-50,0.06666666666666668,2014,1.447084152547988,0,0,1,12
52917-22,0.08641975308641975,2014,0.564261485171237,0,1,1,14
52925-23,0.10344827586206896,2014,2.2734001515928584,0,1,1,3
52930-27,0.18367346938775508,2014,0,0,0,1,3
52968-70,0.2653061224489796,2014,0,1,1,1,3
52970-68,0.30612244897959184,2014,0,0,0,1,3
52981-12,0.14285714285714285,2014,0,0,0,1,5
52984-99,0.16213151927437638,2014,0.003934052810297037,0,1,1,8
53002-18,0.16000000000000003,2014,0.839645396163173,0,0,1,7
53003-26,0.19008264462809915,2014,0,0,1,1,14
53010-91,0.3125,2014,-1.4541057943301732,0,0,0,6
53015-77,0.24444444444444444,2014,1.0069557843980366,0,0,0,5
53228-80,0.23611111111111116,2014,0,0,0,1,6
53279-47,0.21777777777777776,2014,-2.522909413320985,0,0,0,11
53279-74,0.07653061224489796,2014,0.00786810562077078,1,0,1,16
53281-27,0.3055555555555556,2014,0,0,0,1,7
53284-51,0.0471146822498174,2014,-0.390201882568859,0,0,1,15
53301-16,0.3491124260355029,2014,0,0,1,1,6
53315-65,0.16049382716049382,2014,-2.8563077670920833,0,1,1,7
53316-37,0.14681440443213295,2014,1.9380848327746316,1,1,1,4
53324-20,0.07716049382716052,2014,0.39177437977697216,0,0,1,12
53325-55,0.10396975425330819,2014,-1.1270993605353068e-15,1,1,1,3
53326-54,0.20639999999999997,2014,2.555491385131536,0,0,1,9
53327-17,0.07958477508650517,2014,0.00393405281038539,0,0,1,11
53329-24,0.3553719008264462,2014,-3.9497471321877784,0,0,0,2
53330-14,0.5,2014,0.7816241779263353,NA,NA,NA,7
53333-02,0.17283950617283955,2014,1.1303482747054652,1,1,1,8
53333-83,0.10317460317460315,2014,-1.4755694292231354,0,1,1,4
53335-90,0.18518518518518517,2014,0,0,1,0,4
53336-17,0.1640625,2014,-1.8290989528146195,0,0,1,14
53345-35,0.17146776406035663,2014,0.1330371937211928,0,1,1,3
53345-44,0.10959999999999999,2014,-0.3002121349402157,0,1,1,4
53346-25,0.42857142857142855,2014,1.2608207700329772,0,1,1,15
53347-78,0.18367346938775508,2014,0,0,0,1,12
53360-02,0.26388888888888884,2014,0,1,0,1,15
53366-41,0.14285714285714285,2014,-1.1058810375383386,0,0,1,4
53366-50,0.13777777777777778,2014,0,0,1,1,9
53369-02,0.3125,2014,1.3713717393205729,0,1,1,3
53395-75,0.25,2014,0,0,1,1,14
53398-54,0.08641975308641973,2014,0.16329223998545078,1,0,1,4
53399-98,0.1875,2014,0.3914101158428138,1,1,1,4
53403-58,0.16666666666666669,2014,0.19532723601945187,0,0,1,8
53406-01,0.5555555555555556,2014,0,0,0,1,1
53407-63,0.08390022675736959,2014,0.00393405281038539,1,0,1,9
53414-56,0.375,2014,0,0,0,0,3
53430-22,0.5555555555555556,2014,0.8406733983751209,0,1,1,2
53437-15,0.16796875,2014,6.004802989836849e-15,0,1,1,6
53437-60,0.20987654320987653,2014,0.00786810562077078,0,0,1,11
53443-09,0.12925170068027209,2014,1.0960363811286016,0,1,1,13
53450-56,0.4375,2014,0,1,0,0,9
53451-01,0.09333333333333334,2014,0.1422922691826355,0,0,1,5
53451-10,0.22222222222222227,2014,0.003934052810387147,1,0,1,5
53452-18,0.06955435235318616,2014,6.472097218452873e-14,0,1,1,4
53452-81,0.11153119092627597,2014,1.4233069299601773,0,1,1,12
53456-77,0.5,2014,0,0,0,0,6
53465-95,0.5,2014,0.00393405281038539,0,1,1,13
53476-93,0.16000000000000003,2014,-2.1138969414311646,0,0,0,3
53480-53,0.3333333333333333,2014,0,0,0,0,6
53482-87,0.38775510204081637,2014,0,0,0,1,2
53483-86,0.5,2014,0,0,0,1,3
53486-65,0.09465020576131684,2014,1.089247167221344,0,1,1,10
53487-28,0.0859375,2014,0,0,1,1,7
53498-35,0.25,2014,0,0,0,1,8
53503-93,0.40277777777777785,2014,0.08633294006759742,0,0,1,3
53506-36,0.2222222222222222,2014,0,0,0,1,15
53509-60,0.2346938775510204,2014,0.04769235790016376,0,0,0,13
53512-30,0.28,2014,0,0,0,0,11
53518-78,0.5,2014,0,NA,NA,NA,8
53521-48,0.18055555555555558,2014,0,0,1,1,15
53524-09,1,2014,0,0,0,1,3
53527-24,0.1571279916753382,2014,0,1,0,1,3
53538-22,0.12244897959183672,2014,0,0,1,1,12
53539-93,0.1328125,2014,-2.1486144058757173,0,1,1,2
53564-95,0.5,2014,0,0,1,1,0
53565-13,0.23611111111111116,2014,0,0,0,0,14
53571-07,0.18343195266272194,2014,0.00786810562077078,0,1,1,6
53583-22,0.5,2014,0,0,1,1,0
53592-76,0.13580246913580246,2014,0,0,0,1,6
53601-22,0.1111111111111111,2014,-0.5331288807542082,0,1,1,3
53605-81,0.13580246913580246,2014,0.03821651301519439,1,1,1,3
53617-87,0.2777777777777778,2014,0,0,1,0,2
53618-59,0.11111111111111113,2014,0.3708255206638069,0,0,0,7
53619-76,0.28,2014,0,1,0,1,14
53635-96,0.21875,2014,0,0,1,1,4
53639-56,0.2066115702479339,2014,-0.09495930387852977,1,1,1,8
53641-36,0.1328125,2014,0.2846905056261811,1,1,1,2
53656-12,0.14236111111111108,2014,0,0,0,1,4
53670-61,0.12000000000000005,2014,5.970470204780756,0,1,1,9
53684-38,0.20987654320987653,2014,-1.1885336471864088e-14,0,0,1,3
53684-47,1,2014,0,NA,NA,NA,0
53687-62,0.22222222222222227,2014,-1.9764191512127984e-14,0,0,1,6
53707-15,0.04004299919376512,2014,0.39431433337427707,1,0,1,9
53715-43,0.076416015625,2014,-1.2865445133943028,0,1,1,3
53721-37,0.6094674556213019,2014,0.050018671446415405,0,0,1,6
53733-61,0.44000000000000006,2014,0,0,0,0,14
53737-66,0.28,2014,-1.8556802067429525,0,0,0,7
53738-11,0.168,2014,0.0404645431925989,0,0,0,7
53770-42,0.09917355371900827,2014,0,1,1,1,6
53775-82,0.16666666666666669,2014,0,0,0,1,3
53782-03,0.20000000000000004,2014,0,0,0,1,1
53788-78,0.10222222222222227,2014,1.4051140864499565,0,1,1,14
53788-87,0.13494809688581316,2014,0.8603436624270088,0,1,1,3
53790-31,0.375,2014,1.1771444786775518,0,1,1,3
53794-27,0.3333333333333333,2014,0,0,1,1,3
53802-64,0.1481481481481482,2014,1.0274551094331719,0,0,1,14
53803-99,0.375,2014,0,0,0,0,8
53804-17,0.06327160493827161,2014,2.7894798707964585,0,1,1,4
53805-43,1,2014,0,0,0,1,3
53811-01,0.5,2014,-0.2096363217049871,0,1,1,2
53811-28,0.15625,2014,0,0,0,0,7
53816-05,0.0657596371882086,2014,0,0,0,0,11
53830-54,0.0836734693877551,2014,0.015736211241554585,0,1,1,3
53849-62,0.625,2014,0,0,0,0,4
53858-62,0.06494305940289316,2014,0.4711657100846682,0,1,1,3
53863-84,0.3099173553719008,2014,-2.1085547116522374,0,0,0,9
53865-28,0.14285714285714285,2014,0,1,0,1,12
53882-02,0.12110726643598616,2014,0,1,0,1,6
53885-26,0.14177693761814741,2014,0.06336537162762103,0,1,1,8
53897-32,0.4166666666666667,2014,1.106094567106996,0,0,1,4
53906-41,0.05577256944444446,2014,-0.4988350793477725,0,1,1,3
53920-36,0.1171875,2014,0,1,1,1,3
53940-61,0.1875,2014,0.4409104888242728,0,0,1,4
53941-06,0.28,2014,0,0,0,1,6
53961-94,0.12809917355371897,2014,0.04706813183858833,0,0,1,8
53967-52,0.0634765625,2014,0.4972967630639663,0,0,1,8
53969-41,0.07266435986159168,2014,0.00393405281038539,1,0,1,6
53974-45,0.18367346938775508,2014,0.00393405281038539,0,1,1,11
53974-99,0.18559556786703602,2014,0.319885292401885,0,1,1,4
53975-26,0.03321256038647344,2014,0.6354609958017852,1,0,1,8
53980-21,0.0926118626430801,2014,0.8938711233678609,0,1,1,15
53991-55,0.2777777777777778,2014,0,0,1,1,12
53992-27,0.15311909262759923,2014,0.03731340935165664,0,1,1,4
53997-76,0.6055363321799309,2014,1.111312512834856,0,1,1,2
54013-69,0.625,2014,1.4569219930082533,0,1,0,14
54023-95,0.13609467455621305,2014,0.730857958999168,0,0,1,11
