Investor_Id,hhi,year,status,first,IT,early,age,niche_width,mean_first,mean_early,mean_IT,mean_age,mean_status
10077-85,0.06268431001890358,2010,1.5277530151127043,0,1,0,11,0.11871907292500716,0.08333333333333333,0.75,0.9166666666666666,5.5,-0.45097100015830316
10077-85,0.062366863905325434,2011,-0.8687498217919525,0,1,0,12,0.11072500688002075,0.07692307692307693,0.6923076923076923,0.9230769230769231,6,-0.48310783259166085
10077-85,0.06543936421709166,2012,-0.5883202910595113,0,1,0,13,0.0995162149965978,0.07142857142857142,0.6428571428571429,0.9285714285714286,6.5,-0.4906230081965073
10077-85,0.06955254942767948,2013,-0.8750529824653374,0,1,0,14,0.08770490053993407,0.06666666666666667,0.6,0.9333333333333333,7,-0.5162516731477627
10077-85,0.0676352139711694,2014,-0.6397303900024185,0,1,0,15,0.07969750124287779,0.0625,0.5625,0.9375,7.5,-0.5239690929511787
10077-85,0.06923876797303594,2015,-2.4835577314303596,0,1,0,16,0.07407076653907141,0.058823529411764705,0.5294117647058824,0.9411764705882353,8,-0.6392390128617187
10077-85,0.07062001983516296,2017,-0.37882639867510354,0,1,0,18,0.06822059549779591,0.05555555555555555,0.5,0.9444444444444444,8.555555555555555,-0.6247716454069068
100778-23,1,2014,-0.7877323736314484,1,1,1,0,0,1,1,1,0,-0.7877323736314484
100778-23,0.20000000000000004,2015,-6.349454335417116,1,1,1,1,0.10884091997737401,1,1,1,0.5,-3.5685933545242823
100778-23,0.18000000000000005,2016,-1.6055158215618628,0,1,1,2,0.07594396439845574,0.6666666666666666,1,1,1,-2.9142341768701425
100778-23,0.1033057851239669,2017,-2.650990574263702,0,1,1,3,0.0649416440151609,0.5,1,1,1.5,-2.8484232762185324
100778-23,0.10720000000000003,2018,0.4141809785024224,0,1,1,4,0.062114052880581035,0.4,1,1,2,-2.1959024252743413
100823-50,1,2013,0,0,1,1,0,0.07120511824425059,0,1,1,0,0
100823-50,0.5,2014,0,0,1,1,1,0.07421020867885654,0,1,1,0.5,0
100823-50,0.3333333333333333,2017,0,0,1,1,4,0.045800073259213196,0,1,1,1.6666666666666667,0
100881-19,0.25,2014,0,0,0,1,0,0.14335845695900318,0,1,0,0,0
100881-19,0.14049586776859505,2015,0,0,0,1,1,0.1117405092625311,0,1,0,0.5,0
100881-19,0.13609467455621305,2016,0,0,0,1,2,0.09828257167983735,0,1,0,1,0
100881-19,0.1171875,2017,-5.153295517410623e-15,0,0,1,3,0.09762777171543269,0,1,0,1.5,-1.2883238793526557e-15
100942-12,1,2015,0,NA,NA,NA,0,0.058946954298078835,NA,NA,NA,0,0
10095-31,0.3333333333333333,2002,0,0,0,0,0,0.25788214746607185,0,0,0,0,0
10095-31,0.2777777777777778,2003,0,0,0,0,1,0.2777240072001987,0,0,0,0.5,0
10095-31,0.20987654320987653,2004,0,0,0,0,2,0.22354715291293292,0,0,0,1,0
10095-31,0.18000000000000005,2008,0,0,0,0,6,0.119925065038913,0,0,0,2.25,0
10095-31,0.15702479338842973,2017,0,0,0,0,15,0.050196301362785196,0,0,0,4.8,0
10102-42,0.3333333333333333,2004,0,0,1,1,0,0.2825975745538805,0,1,1,0,0
10102-42,0.375,2005,0,0,1,0,1,0.22751207500710305,0,0.5,1,0.5,0
10102-42,0.2777777777777778,2007,0,0,1,0,3,0.13462667244824322,0,0.3333333333333333,1,1.3333333333333333,0
101026-72,0.5,2016,0,NA,NA,NA,0,0.05381165919282505,NA,NA,NA,0,0
10103-41,1,2000,0,0,0,1,0,0,0,1,0,0,0
10103-41,0.5,2005,0,0,0,0,5,1,0,0.5,0,2.5,0
10103-41,0.5555555555555556,2007,0,0,0,0,7,0.41216216216216217,0,0.3333333333333333,0,4,0
101074-96,1,2013,0,0,1,1,0,0,0,1,1,0,0
101074-96,0.5,2015,0,1,0,1,2,0.08151998887663127,0.5,1,0.5,1,0
101074-96,0.3333333333333333,2017,0,1,0,1,4,0.06136874242823077,0.6666666666666666,1,0.3333333333333333,2,0
101074-96,0.375,2018,-0.6311338777222781,1,0,1,5,0.055704017328359175,0.75,1,0.25,2.75,-0.15778346943056953
10109-26,1,1998,0,0,0,1,0,0,0,1,0,0,0
10109-26,0.25,1999,0,0,1,1,1,0.4359742039529555,0,1,0.5,0.5,0
10109-26,0.12500000000000003,2000,-1.5198681240168186,0,1,1,2,0.3471566997364195,0,1,0.6666666666666666,1,-0.5066227080056062
10109-26,0.12802768166089964,2001,2.749070389041374,0,1,1,3,0.3132367878824891,0,1,0.75,1.5,0.30730056625613883
10109-26,0.11728395061728394,2002,0.4299114797030474,0,1,1,4,0.28308706492268804,0,1,0.8,2,0.33182274894552055
10109-26,0.09438775510204082,2003,-0.9364285882928374,0,1,1,5,0.2507107298661833,0,1,0.8333333333333334,2.5,0.1204475260724609
10109-26,0.07500000000000001,2004,-4.005293221847211,0,1,1,6,0.2125414453332739,0,1,0.8571428571428571,3,-0.46894400934463504
10109-26,0.06722222222222221,2005,0.940348792935842,0,1,0,7,0.19320961386108448,0,0.875,0.875,3.5,-0.2927824090595754
10109-26,0.05356401384083044,2006,0.062137161736379155,0,1,0,8,0.17509978769675597,0,0.7777777777777778,0.8888888888888888,4,-0.25334690119335823
10109-26,0.04707482993197279,2007,1.0981028529870283,0,1,0,9,0.1693072616704051,0,0.7,0.9,4.5,-0.11820192577531959
10109-26,0.04413530117929526,2008,1.7131888421895327,0,1,0,10,0.15081107995298226,0,0.6363636363636364,0.9090909090909091,5,0.04828814403966699
10109-26,0.042485427558440016,2009,0.1087873354896077,0,1,0,11,0.13248970925447157,0,0.5833333333333334,0.9166666666666666,5.5,0.05332974332716205
10109-26,0.03983410493827161,2010,-0.32830433827490335,0,0,0,12,0.1179985939670869,0,0.5384615384615384,0.8461538461538461,6,0.02397327551161856
10109-26,0.03825006922194534,2011,-1.0264693348545113,0,0,0,13,0.11271392451293685,0,0.5,0.7857142857142857,6.5,-0.05105833951453358
10109-26,0.03712511560311799,2012,0.855739027382384,0,0,0,14,0.10826043383475392,0,0.4666666666666667,0.7333333333333333,7,0.009394818278594267
10109-26,0.03628788793623958,2013,0.2958691258342088,0,0,0,15,0.09878954834186705,0,0.4375,0.6875,7.5,0.027299462500820177
10109-26,0.03554576910978295,2014,0.8706062171781721,0,0,0,16,0.09275621104337296,0,0.4117647058823529,0.6470588235294118,8,0.07690574218772323
10109-26,0.0352354570637119,2015,-0.3804393276513608,0,0,0,17,0.0862306277570063,0,0.3888888888888889,0.6111111111111112,8.5,0.05149768275221856
10109-26,0.03555275348811711,2016,-0.8884627028849615,0,0,0,18,0.08282258263239661,0,0.3684210526315789,0.5789473684210527,9,0.0020260835081564498
10123-03,0.5555555555555556,2000,0,1,0,1,0,0.47953216374269003,1,1,0,0,0
10123-03,0.28,2001,0,0,0,1,1,0.29814228119966923,0.5,1,0,0.5,0
10123-03,0.14000000000000004,2002,-0.04270049543324475,1,1,1,2,0.21276879034571497,0.6666666666666666,1,0.3333333333333333,1,-0.01423349847774825
10123-03,0.09876543209876543,2003,-0.42979860542602155,0,1,1,3,0.21914001970152885,0.5,1,0.5,1.5,-0.11812477521481657
10123-03,0.09567901234567905,2004,0.5220671842048655,0,1,1,4,0.20240199706780482,0.4,1,0.6,2,0.009913616669119852
10123-03,0.09122085048010974,2005,0.015437608380427122,0,1,1,5,0.17433026502269924,0.3333333333333333,1,0.6666666666666666,2.5,0.01083428195433773
10123-03,0.0798816568047337,2006,0.4927025741817489,0,1,1,6,0.1529551105419028,0.2857142857142857,1,0.7142857142857143,3,0.07967260941539646
10123-03,0.07790798611111113,2007,-1.2082344560458766,0,1,1,7,0.12856218553778442,0.25,1,0.75,3.5,-0.08131577376726268
10123-03,0.066112,2008,-1.0428574651880165,0,1,1,8,0.11070486283545701,0.2222222222222222,1,0.7777777777777778,4,-0.18815373948067976
10123-03,0.0640665873959572,2009,-0.5720037362873616,0,1,1,9,0.1019058108970895,0.2,1,0.8,4.5,-0.22653873916134795
10123-03,0.059908172635445366,2010,0.16874613503274571,0,1,1,10,0.09150702876948637,0.18181818181818182,1,0.8181818181818182,5,-0.1906037505982485
10123-03,0.0576825585752386,2011,-1.0363702480735093,0,1,1,11,0.08635697415920096,0.16666666666666666,1,0.8333333333333334,5.5,-0.2610842920545202
10123-03,0.05440771349862259,2012,-0.6429653663181322,0,1,1,12,0.08413814321073844,0.15384615384615385,1,0.8461538461538461,6,-0.2904597593055673
10123-03,0.0520499923792105,2013,-0.3498900379187659,0,1,1,13,0.07703614858461573,0.14285714285714285,1,0.8571428571428571,6.5,-0.29470477920651
10123-03,0.05348394501833652,2014,0.41534120764940285,0,1,1,14,0.07621563586885005,0.13333333333333333,1,0.8666666666666667,7,-0.2473683800827825
10123-03,0.0523710724362496,2015,0.8907336024220581,0,1,1,15,0.06739134323841145,0.125,1,0.875,7.5,-0.17623700617622998
10123-03,0.05064967163335924,2016,-0.3936276009742091,0,1,1,16,0.06450625460630456,0.11764705882352941,1,0.8823529411764706,8,-0.18902468822316992
10123-03,0.05031785906997186,2017,-0.1826630876049927,0,1,1,17,0.06226012688314486,0.1111111111111111,1,0.8888888888888888,8.5,-0.18867126596660452
10123-03,0.04921699492166683,2018,-0.7699915891206637,0,1,1,18,0.06153411731998582,0.10526315789473684,1,0.8947368421052632,9,-0.21926707244839713
101274-94,1,2014,0,0,0,0,0,0,0,0,0,0,0
101274-94,0.5,2015,0,0,1,1,1,1,0,0.5,0.5,0.5,0
101274-94,0.20000000000000004,2016,0,0,1,1,2,0.055502617815485274,0,0.6666666666666666,0.6666666666666666,1,0
101274-94,0.15625,2017,0,0,1,1,3,0.04055115741663817,0,0.75,0.75,1.5,0
101275-48,1,2011,0,0,0,1,0,0,0,1,0,0,0
101275-48,1,2012,0,0,0,0,1,0.10045662100456633,0,0.5,0,0.5,0
101275-48,1,2013,1.6462265356338195,0,0,0,2,0.06772689882094884,0,0.3333333333333333,0,1,0.5487421785446065
101275-48,0.625,2015,-0.030022956262633883,0,0,0,4,0.063002721181029675,0,0.25,0,1.75,0.4040508948427964
101275-48,0.44000000000000006,2016,1.412101896875096,0,0,1,5,0.07010756845873378,0,0.4,0,2.4,0.6056610952492563
101275-48,0.5,2017,0.06657649298623079,0,0,1,6,0.05671894759890007,0,0.5,0,3,0.5158136615387521
101329-57,0.5555555555555556,2014,0,0,0,1,0,0.042253521126760625,0,1,0,0,0
101329-57,0.375,2015,0,0,0,1,1,0.025045555212918073,0,1,0,0.5,0
101329-57,0.3600000000000001,2016,0.05231636990022141,0,0,1,2,0.02822871492894463,0,1,0,1,0.017438789966740472
101329-57,0.3888888888888889,2017,0.010164794777447354,0,0,1,3,0.027876889439814926,0,1,0,1.5,0.015620291169417192
10133-20,1,1997,0,0,0,1,0,0,0,1,0,0,0
10133-20,0.375,1998,0,0,0,1,1,0.3899149201079062,0,1,0,0.5,0
10133-20,0.25,1999,-12.954567727865836,0,1,1,2,0.2694746132009266,0,1,0.3333333333333333,1,-4.318189242621945
10133-20,0.10803324099722991,2000,0.0732154337673998,0,1,1,3,0.2493203005182001,0,1,0.5,1.5,-3.220338073524609
10133-20,0.08333333333333334,2001,-0.5448662303341594,0,1,1,4,0.2544130363997139,0,1,0.6,2,-2.685243704886519
10133-20,0.05795918367346939,2002,-1.723257374650387,0,1,1,5,0.2494881282684759,0,1,0.6666666666666666,2.5,-2.5249126498471637
10133-20,0.054400000000000004,2003,0.0018762327759083172,0,1,1,6,0.22457395802707514,0,1,0.7142857142857143,3,-2.1639428094724393
10133-20,0.05041420118343195,2004,0.9183665215349326,0,1,1,7,0.2119807190496035,0,1,0.75,3.5,-1.7786541430965177
10133-20,0.04949920162578023,2005,-1.576169781827445,0,1,1,8,0.18980729643147154,0,1,0.7777777777777778,4,-1.7561558807332875
10133-20,0.0454,2006,-3.3697342391497056,0,1,1,9,0.17316007049136006,0,1,0.8,4.5,-1.9175137165749292
10133-20,0.044135301179295275,2007,-0.5879322427885267,0,1,1,10,0.14830652348653017,0,1,0.8181818181818182,5,-1.796642673503438
10133-20,0.04308390022675736,2008,0.8786010904313029,0,1,1,11,0.1276085718021438,0,1,0.8333333333333334,5.5,-1.5737056931755429
10133-20,0.0438524149306178,2009,1.0140284871600276,0,1,1,12,0.112360647526917,0,1,0.8461538461538461,6,-1.3746492177651144
10133-20,0.039995918783797574,2010,-0.4270411749642478,0,1,1,13,0.10588976598425905,0,1,0.8571428571428571,6.5,-1.306962928993624
10133-20,0.04270833333333333,2011,0.2025165900450377,0,1,1,14,0.09832028954510696,0,1,0.8666666666666667,7,-1.2063309610577133
10133-20,0.03927236289359077,2012,-0.534998166619848,0,1,1,15,0.09094101307990733,0,1,0.875,7.5,-1.1643726614053467
10133-20,0.039195210967628555,2013,-0.7136767307546302,0,1,1,16,0.08173607602478794,0,1,0.8823529411764706,8,-1.1378611360729516
10133-20,0.03842474489795918,2014,2.25763632466986,0,1,1,17,0.07405986433927425,0,1,0.8888888888888888,8.5,-0.9492223882539066
10133-20,0.03748359329690789,2015,-0.7274735386646726,0,1,1,18,0.06912617135524536,0,1,0.8947368421052632,9,-0.9375513961702626
10133-20,0.03721171219045595,2016,1.5601050002695898,0,1,1,19,0.06518675434733834,0,1,0.9,9.5,-0.8126685763482699
10133-20,0.03776812130177516,2017,-0.5889802397582892,0,1,1,20,0.06305354951708854,0,1,0.9047619047619048,10,-0.8020167507963661
10133-20,0.038528510657056585,2018,-0.24951610635286295,0,1,1,21,0.06155260343323021,0,1,0.9090909090909091,10.5,-0.7769030851398433
10134-73,0.3333333333333333,1996,0,1,0,1,0,0.4201294072401758,1,1,0,0,0
10134-73,0.20000000000000004,1997,0,1,1,1,1,0.41416267227948345,1,1,0.5,0.5,0
10134-73,0.16049382716049382,1998,0,1,1,1,2,0.37252307715168387,1,1,0.6666666666666666,1,0
10134-73,0.11570247933884292,1999,-4.569429344010858,1,1,1,3,0.3432681146439539,1,1,0.75,1.5,-1.1423573360027146
10134-73,0.07125000000000001,2000,-0.9898531255699278,0,1,1,4,0.2863526035610998,0.8,1,0.8,2,-1.1118564939161573
10134-73,0.0541838134430727,2001,0.24937678870032007,0,1,1,5,0.2725735417411672,0.6666666666666666,1,0.8333333333333334,2.5,-0.8849842801467444
10134-73,0.054285714285714305,2002,0.2708173869131823,0,1,1,6,0.2553979824987236,0.5714285714285714,1,0.8571428571428571,3,-0.7198697562810406
10134-73,0.049586776859504134,2003,0.35304180641934224,0,1,1,7,0.23434267756591765,0.5,1,0.875,3.5,-0.5857558109434927
10134-73,0.045583766297421835,2004,-2.404358354425944,0,1,1,8,0.21061433823380948,0.4444444444444444,1,0.8888888888888888,4,-0.7878227602193206
10134-73,0.043267938726148876,2005,2.176836384422805,0,1,1,9,0.1873027979094184,0.4,1,0.9,4.5,-0.49135684575510813
10134-73,0.039285714285714306,2006,0.9226780023528364,0,1,1,10,0.1677829879940027,0.36363636363636365,1,0.9090909090909091,5,-0.3628082231998404
10134-73,0.03471020408163267,2007,1.403165597827479,0,1,1,11,0.1457614665682372,0.3333333333333333,1,0.9166666666666666,5.5,-0.21564373811423046
10134-73,0.03260000000000001,2008,-0.7623568485145296,0,1,1,12,0.12215403299292873,0.3076923076923077,1,0.9230769230769231,6,-0.25769859276040735
10134-73,0.030283553875236305,2009,0.5177616354153655,0,1,1,13,0.11594505892503205,0.2857142857142857,1,0.9285714285714286,6.5,-0.20230857646213787
10134-73,0.03029627979505458,2010,-0.29134640257721883,0,1,1,14,0.10838913449005749,0.26666666666666666,1,0.9333333333333333,7,-0.2082444315364766
10134-73,0.029531737773152964,2011,0.6369529525723944,0,1,1,15,0.1029784552535925,0.25,1,0.9375,7.5,-0.15541959502967218
10134-73,0.029733004839136816,2012,-0.6866808911654774,0,1,1,16,0.09468344176352929,0.23529411764705882,1,0.9411764705882353,8,-0.18667025950824895
10134-73,0.030018470034390333,2013,0.2283484970695792,0,1,1,17,0.08413272036516907,0.2222222222222222,1,0.9444444444444444,8.5,-0.16361366192059182
10134-73,0.031776937618147455,2014,0.6942037859647963,0,1,1,18,0.07539079078797517,0.21052631578947367,1,0.9473684210526315,9,-0.11846537518978192
10134-73,0.033847140024746224,2015,-0.057130540891992876,0,1,1,19,0.0677284759450274,0.2,1,0.95,9.5,-0.11539863347489247
10134-73,0.03576694411414984,2016,-1.371796580951553,0,1,1,20,0.06418989406135689,0.19047619047619047,1,0.9523809523809523,10,-0.17522710716425727
10134-73,0.0376237904110656,2017,-0.2879634543368026,0,1,1,21,0.061500232616737656,0.18181818181818182,1,0.9545454545454546,10.5,-0.18035148658119116
10134-73,0.038732339947320615,2018,0.3486776077291193,0,1,1,22,0.05963572326546862,0.17391304347826086,1,0.9565217391304348,11,-0.15735022161117765
10135-81,0.5555555555555556,1999,0,1,1,0,3,0.4162517611228617,1,0,1,3,0
10135-81,0.28,2000,0.03780168028794221,1,1,0,4,0.36396258487444355,1,0,1,3.5,0.018900840143971104
10135-81,0.1875,2001,0.033953953685396214,1,1,0,5,0.35189828839975407,1,0,1,4,0.023918544657779473
10135-81,0.125,2002,-2.6119661729759858,1,1,0,6,0.31647546178486796,1,0,1,4.5,-0.6350526347506619
10135-81,0.12345679012345678,2003,0.020574121281267867,1,1,0,7,0.28760514746601296,1,0,1,5,-0.5039272835442759
10135-81,0.09640831758034028,2004,-1.3187330036574252,1,1,0,8,0.26562441907307527,1,0,1,5.5,-0.6397282368964675
10135-81,0.08367626886145403,2005,0.36171081425133467,1,1,0,9,0.25743747368375525,1,0,1,6,-0.4966655153039243
10135-81,0.085463842220599,2006,-1.6260204772633151,0,1,0,10,0.21859931077086406,0.875,0,1,6.5,-0.6378348855488482
10135-81,0.0909090909090909,2007,-0.9838212327534724,0,1,0,11,0.19955002743423145,0.7777777777777778,0,1,7,-0.6762778130160286
10135-81,0.09006763972944107,2008,-1.8032811277240428,0,1,0,12,0.1782244267911125,0.7,0,1,7.5,-0.78897814448683
10135-81,0.08545918367346937,2009,-2.5100231153202577,0,1,0,13,0.16448070350222332,0.6363636363636364,0,1,8,-0.9454367781989599
10135-81,0.07666015625,2010,0.4139094558031101,0,1,0,14,0.14211767748305917,0.5833333333333334,0,1,8.5,-0.8321579253654541
10135-81,0.0748269896193772,2011,1.093747533662213,0,1,0,15,0.1313398639757004,0.5384615384615384,0,1,9,-0.684011351594095
10135-81,0.07624448645242594,2012,-2.2743984180903762,0,1,0,16,0.11824622130068875,0.5,0,1,9.5,-0.7976104277724009
10135-81,0.07478674866097992,2013,-3.7825673278820515,0,1,0,17,0.10486521979777053,0.4666666666666667,0,1,10,-0.9966075544463775
10135-81,0.07988165680473369,2014,-0.8095569049485212,0,1,0,18,0.09596027562077258,0.4375,0,1,10.5,-0.9849168888527615
10135-81,0.07653061224489795,2015,-0.5367263475604178,0,1,0,19,0.0838701971070034,0.4117647058823529,0,1,11,-0.9585527393649765
10135-81,0.07797731568998112,2016,0.40419142030989225,0,1,0,20,0.07955366920694286,0.3888888888888889,0,1,11.5,-0.8828447304941505
10135-81,0.08066744606228075,2017,-1.3329679409244621,0,1,0,21,0.07713668470409496,0.3684210526315789,0,1,12,-0.9065354257799564
10135-81,0.07988980716253447,2018,0.8940033146743378,0,1,0,22,0.07609654833884971,0.35,0,1,12.5,-0.8165084887572416
101363-86,1,2012,0,1,1,1,0,0.15126050420168058,1,1,1,0,0
101363-86,0.5,2014,0,0,1,1,2,0.06891502505874836,0.5,1,1,1,0
101363-86,0.25,2015,0,1,1,1,3,0.1479779887735371,0.6666666666666666,1,1,1.6666666666666667,0
101389-42,0.25,2015,0,0,0,1,0,0.17135655925084536,0,1,0,0,0
101389-42,0.20000000000000004,2016,0,0,0,1,1,0.14551398542853577,0,1,0,0.5,0
10139-41,0.3333333333333333,1994,5.3131521650820215,0,1,0,0,0.5555555555555556,0,0,1,0,5.3131521650820215
10139-41,0.375,1995,6.515438006760741,0,1,1,1,0.4782608695652174,0,0.5,1,0.5,5.914295085921381
10139-41,0.34375,1996,8.40489745378449,0,1,1,2,0.46581728296753433,0,0.6666666666666666,1,1,6.744495875209084
10139-41,0.16444444444444445,1997,9.6494486859875,0,1,1,3,0.4174104868830773,0,0.75,1,1.5,7.470734077903687
10139-41,0.11111111111111108,1998,10.132754608119697,0,1,1,4,0.3886093440258886,0,0.8,1,2,8.00313818394689
10139-41,0.0817263544536272,1999,1.349621794712613,0,1,1,5,0.3363275972519947,0,0.8333333333333334,1,2.5,6.8942187857411765
10139-41,0.05761316872427983,2000,-0.04710778261000391,0,1,1,6,0.2912562783226925,0,0.8571428571428571,1,3,5.90260070454815
10139-41,0.05562130177514792,2001,-0.7362602143874292,0,1,1,7,0.2725937340426558,0,0.875,1,3.5,5.072743089681203
10139-41,0.0521875,2002,1.8387012761882988,0,1,1,8,0.24757771828775169,0,0.8888888888888888,1,4,4.713405110404214
10139-41,0.049523975893091085,2003,0.44253755150575536,0,1,1,9,0.22855652808431381,0,0.9,1,4.5,4.286318354514368
10139-41,0.04811762085096903,2004,0.4376477083230488,0,1,1,10,0.21188884685952605,0,0.9090909090909091,1,5,3.9364392048606116
10139-41,0.04032877810818939,2005,-0.38713299562579156,0,1,1,11,0.19149461164436776,0,0.9166666666666666,1,5.5,3.5761415214867447
10139-41,0.03944485025566109,2006,-1.847180207581619,0,1,1,12,0.1673320156259919,0,0.9230769230769231,1,6,3.1589629269430244
10139-41,0.0388728001782134,2007,0.42578212519640113,0,1,1,13,0.1427619811364994,0,0.9285714285714286,1,6.5,2.9637357268182654
10139-41,0.03699845716924953,2008,0.8238382593537324,0,1,1,14,0.12163889992305534,0,0.9333333333333333,1,7,2.8210758956539634
10139-41,0.036182224369037556,2009,0.5109689904716291,0,1,1,15,0.11210770832042195,0,0.9375,1,7.5,2.676694214080068
10139-41,0.034164389227011815,2010,-0.7380372723570959,0,1,1,16,0.1022690408866306,0,0.9411764705882353,1,8,2.4758276560543524
10139-41,0.03527030334203028,2011,-0.20898903751911277,0,1,1,17,0.09415601690981781,0,0.9444444444444444,1,8.5,2.326671173078049
10139-41,0.03548326744182481,2012,0.14502413385368995,0,1,1,18,0.08694211063354397,0,0.9473684210526315,1,9,2.2118476446978192
10139-41,0.03545104951129627,2013,0.634714521329961,0,1,1,19,0.07696441775908193,0,0.95,1,9.5,2.1329909885294263
10139-41,0.03627560351827819,2014,0.009266029792233616,0,1,1,20,0.07095042083198477,0,0.9523809523809523,1,10,2.0318612285895603
10139-41,0.037910745773618124,2015,-0.9547580652230473,0,1,1,21,0.06604899416126088,0,0.9545454545454546,1,10.5,1.8961058061435325
10139-41,0.03893865512455256,2016,0.7643071389441977,0,1,1,22,0.06203133529424065,0,0.9565217391304348,1,11,1.8468971684392137
10139-41,0.040906777264586615,2017,0.5453405046189257,0,1,1,23,0.06039142193124115,0,0.9583333333333334,1,11.5,1.792665640780035
